Time [ps],MSD Values,Log Time,Log MSD 
0.0,0.0,-inf,-inf
0.0010000000474974513,6.11262148595415e-05,6.907755278982137,-9.702569961547852
0.0020000000367872417,7.74258587625809e-05,7.600902459542082,-9.46618938446045
0.003000000026077032,0.00015400296251755208,8.006367567650246,-8.778538703918457
0.0040000000153668225,0.0003177019825670868,8.294049640102028,-8.054396629333496
0.005000000004656613,0.0003289818996563554,8.517193191416238,-8.01950740814209
0.006000000052154064,0.000479678506962955,8.699514748210191,-7.642394542694092
0.007000000041443855,0.000528259901329875,8.85366542803745,-7.54592227935791
0.008000000030733645,0.0007753355312161148,8.987196820661973,-7.162214756011963
0.009000000020023435,0.0006766204605810344,9.104979856318357,-7.298399925231934
0.010000000009313226,0.0003148878167849034,9.210340371976184,-8.063294410705566
0.011000000056810677,0.00045009571476839483,9.305650551780507,-7.706050395965576
0.012000000046100467,0.0005054229986853898,9.392661928770137,-7.590115070343018
0.013000000035390258,0.0007448222604580224,9.472704636443673,-7.202364921569824
0.014000000024680048,0.0008453776245005429,9.546812608597396,-7.0757269859313965
0.015000000013969839,0.0009679356589913368,9.615805480084347,-6.94034481048584
0.01600000000325963,0.0010734531097114086,9.680344001221918,-6.836874485015869
0.01700000005075708,0.0012457884149625897,9.740968623038354,-6.687986850738525
0.01800000004004687,0.001398602849803865,9.798127036878302,-6.572281360626221
0.01900000002933666,0.0014257797738537192,9.852194258148577,-6.553036212921143
0.02000000001862645,0.0021358865778893232,9.903487552536127,-6.148873329162598
0.021000000007916242,0.0027141456957906485,9.95227771670556,-5.90927791595459
0.022000000055413693,0.003062295028939843,9.998797732340453,-5.788590431213379
0.023000000044703484,0.003982790280133486,10.043249494911286,-5.525772571563721
0.024000000033993274,0.004162733908742666,10.085809109330082,-5.481583118438721
0.025000000023283064,0.004502111580222845,10.126631103850338,-5.4032087326049805
0.026000000012572855,0.00477637117728591,10.165851817003619,-5.344074249267578
0.027000000001862645,0.005604656413197517,10.203592144986466,-5.184157371520996
0.028000000049360096,0.004377930890768766,10.239959789157341,-5.431179046630859
0.029000000038649887,0.00455981120467186,10.275051108968611,-5.390474319458008
0.030000000027939677,0.004990068729966879,10.308952660644293,-5.300305366516113
0.031000000017229468,0.004030624870210886,10.341742483467284,-5.513833999633789
0.03200000000651926,0.003621103474870324,10.373491181781864,-5.620976448059082
0.03300000005401671,0.0037687942385673523,10.404262840448617,-5.581000328063965
0.0340000000433065,0.0036186042707413435,10.4341158035983,-5.62166690826416
0.03500000003259629,0.003417713800445199,10.46310334047155,-5.678783416748047
0.03600000002188608,0.0036829456221312284,10.491274217438248,-5.6040425300598145
0.03700000001117587,0.003418330103158951,10.51867319162636,-5.678603172302246
0.03800000000046566,0.0034062254708260298,10.545341438708522,-5.682150363922119
0.03900000004796311,0.0033672992140054703,10.571316925111784,-5.6936445236206055
0.0400000000372529,0.0035711785312741995,10.596634733096073,-5.634859561920166
0.04100000002654269,0.003714126767590642,10.621327345686446,-5.595611572265625
0.042000000015832484,0.003977907355874777,10.645424897265505,-5.526999473571777
0.043000000005122274,0.004013714846223593,10.668955394675699,-5.518038272857666
0.044000000052619725,0.004301696550101042,10.691944912900398,-5.4487457275390625
0.045000000041909516,0.004400750156491995,10.714417768752456,-5.425980091094971
0.046000000031199306,0.005121027119457722,10.736396675471232,-5.274400234222412
0.0470000000204891,0.005208775866776705,10.757902880692196,-5.257410526275635
0.04800000000977889,0.00584851810708642,10.778956289890028,-5.141567230224609
0.04900000005727634,0.006048967596143484,10.799575577092764,-5.10786771774292
0.05000000004656613,0.005456663202494383,10.819778284410283,-5.210917949676514
0.05100000003585592,0.005947612226009369,10.839580911706463,-5.124765396118164
0.05200000002514571,0.005913763772696257,10.858998997563564,-5.130472660064697
0.0530000000144355,0.006234894040971994,10.87804719253426,-5.077593803405762
0.05400000000372529,0.005836727097630501,10.896739325546411,-5.143585205078125
0.05500000005122274,0.006283294875174761,10.915088464214607,-5.069860935211182
0.05600000004051253,0.005823886021971703,10.933106969717286,-5.145787715911865
0.05700000002980232,0.0053091212175786495,10.950806546816688,-5.23832893371582
0.05800000001909211,0.005806340370327234,10.968198289528557,-5.148804664611816
0.0590000000083819,0.005624316167086363,10.985292722887856,-5.1806559562683105
0.060000000055879354,0.007095142733305693,11.002099841204238,-4.948344707489014
0.061000000045169145,0.006845550145953894,11.018629143155449,-4.984156608581543
0.062000000034458935,0.006145021412521601,11.03488966402723,-5.092113018035889
0.06300000002374873,0.006164176855236292,11.05089000537367,-5.089000701904297
0.06400000001303852,0.006932841148227453,11.06663836234181,-4.971485614776611
0.0650000000023283,0.007355404552072287,11.082142548877775,-4.912320137023926
0.06600000004982576,0.0074803754687309265,11.097410021008562,-4.895472526550293
0.06700000003911555,0.007882378064095974,11.112447898373103,-4.843125820159912
0.06800000002840534,0.008115521632134914,11.127262984158243,-4.813976764678955
0.06900000001769513,0.00838739238679409,11.141861783579396,-4.781025409698486
0.07000000000698492,0.00781920924782753,11.156250521031495,-4.851171970367432
0.07100000005448237,0.008094409480690956,11.170435156023453,-4.816581726074219
0.07200000004377216,0.008317403495311737,11.184421397998193,-4.789405345916748
0.07300000003306195,0.008474278263747692,11.198214720130528,-4.7707200050354
0.07400000002235174,0.008884869515895844,11.211820372186306,-4.723405361175537
0.07500000001164153,0.00903362687677145,11.225243392518447,-4.706801414489746
0.07600000000093132,0.008400075137615204,11.238488619268468,-4.779514789581299
0.07700000004842877,0.009165526367723942,11.251560700835821,-4.692306041717529
