Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
414200.0,-269670.6870170211,64811.96339134703,-204858.7236256741
414300.0,-270067.89218452445,64354.365464774804,-205713.52671974964
414400.0,-270200.33969355584,64436.13246988549,-205764.20722367035
414500.0,-270280.39581783896,64205.69798951482,-206074.69782832413
414600.0,-269812.7046254217,64199.08284019689,-205613.62178522482
414700.0,-269891.34196618095,63950.413959101825,-205940.9280070791
414800.0,-270556.982329301,64396.80660109812,-206160.17572820288
414900.0,-270172.43244103366,64183.1772013235,-205989.25523971015
415000.0,-269650.24556665553,64303.35455606687,-205346.89101058868
415100.0,-270139.525069379,63980.28287461475,-206159.24219476426
415200.0,-270460.172603172,64353.85818545677,-206106.31441771524
415300.0,-270082.9573600004,64076.76136088906,-206006.19599911134
415400.0,-270155.6879317422,64051.67216201619,-206104.01576972604
415500.0,-269704.092646919,63940.5855344177,-205763.5071125013
415600.0,-270377.78602207056,64033.50727944782,-206344.27874262276
415700.0,-270482.73642775347,64225.59794411358,-206257.1384836399
415800.0,-270145.6296785644,63764.06933418089,-206381.5603443835
415900.0,-270140.0751870754,64313.47135173969,-205826.60383533573
416000.0,-269546.677067318,64526.92594590542,-205019.75112141258
416100.0,-270033.8717277079,64820.290010871264,-205213.58171683666
416200.0,-269513.98562904785,64233.25845417498,-205280.72717487288
416300.0,-269524.4912428503,63934.617832634656,-205589.87341021566
416400.0,-269625.3457159063,64481.44974215031,-205143.89597375598
416500.0,-269358.3011692446,64026.97048490826,-205331.3306843363
416600.0,-269133.61603943503,64472.03697719591,-204661.57906223912
416700.0,-269066.17667898,64395.70920892898,-204670.46747005102
416800.0,-268977.9296772975,64156.67934841954,-204821.25032887794
416900.0,-269276.70089886896,64107.20055170657,-205169.5003471624
417000.0,-269233.0131131229,64075.37452484673,-205157.63858827617
417100.0,-269389.37056766835,64565.870936078136,-204823.4996315902
417200.0,-269422.62115860987,64906.93468737397,-204515.68647123588
417300.0,-269414.01367834397,63889.055311038384,-205524.95836730557
417400.0,-269349.26477645844,64555.86256383035,-204793.4022126281
417500.0,-269349.5712957216,64448.25130304901,-204901.31999267256
417600.0,-269377.9124783621,64432.236514533506,-204945.67596382857
417700.0,-269691.9690589005,64276.37518047539,-205415.5938784251
417800.0,-269277.66524944175,64138.9257823247,-205138.73946711706
417900.0,-269842.0548982478,64446.849130579765,-205395.20576766806
418000.0,-269937.63072305557,63955.64956061321,-205981.98116244236
418100.0,-270584.2187402173,63988.882391508174,-206595.3363487091
418200.0,-269541.4449487867,64230.74298470714,-205310.70196407955
418300.0,-270111.64656457666,64057.06026668921,-206054.58629788744
418400.0,-269916.8031226293,64113.231795523716,-205803.57132710557
418500.0,-269608.6664016689,64140.07013301581,-205468.5962686531
418600.0,-270099.14559750434,64425.15226719598,-205673.99333030835
418700.0,-270052.7793068868,64076.16539408106,-205976.6139128057
418800.0,-269261.76179421035,64577.26131412313,-204684.50048008724
418900.0,-269446.7921521787,64504.92538157148,-204941.86677060724
419000.0,-270336.62092993304,63788.08689553819,-206548.53403439483
419100.0,-270152.6271623189,64023.65818599817,-206128.96897632076
419200.0,-269311.58783081255,64529.36631834558,-204782.22151246696
419300.0,-269841.35371079016,64238.24967190725,-205603.1040388829
419400.0,-270504.312319362,64332.338034353554,-206171.97428500844
419500.0,-270245.7502466241,64862.32690214071,-205383.4233444834
419600.0,-269466.39324458025,64103.42116113586,-205362.9720834444
419700.0,-270008.1127597481,63915.7754513884,-206092.33730835974
419800.0,-270019.14270091476,64441.754572500606,-205577.38812841417
419900.0,-270585.6263093411,64331.93255552018,-206253.69375382093
420000.0,-269617.2244835714,64349.47368651518,-205267.75079705624
420100.0,-270448.26232491166,64575.61821702516,-205872.6441078865
420200.0,-269733.5069655258,64140.042312889615,-205593.46465263618
420300.0,-269875.0209206559,63856.99038494275,-206018.0305357132
420400.0,-269944.17972557526,64385.80062756574,-205558.37909800952
420500.0,-270391.74492386973,64071.32565461111,-206320.41926925862
420600.0,-269644.79786055017,64246.20596540047,-205398.5918951497
420700.0,-270024.18346081855,64227.907135044705,-205796.27632577386
420800.0,-270226.22524657095,63768.60018913406,-206457.62505743688
420900.0,-270396.32446537365,64282.62700296208,-206113.69746241157
421000.0,-270061.97105429095,64442.21251691906,-205619.75853737188
421100.0,-270024.50770324364,63739.175979649284,-206285.33172359434
421200.0,-270392.7524328641,63970.44080651971,-206422.3116263444
421300.0,-270038.5301557246,64786.21613228379,-205252.31402344082
421400.0,-269403.97864162695,64261.75485594412,-205142.2237856828
421500.0,-270012.8273727022,64032.95687801438,-205979.8704946878
421600.0,-269659.33985025977,64420.57513632184,-205238.76471393794
421700.0,-270297.7810229127,63787.16100262936,-206510.62002028336
421800.0,-269214.87348149304,64411.93235678322,-204802.94112470982
421900.0,-270333.18816816143,63925.9942775291,-206407.19389063233
422000.0,-270423.1080509125,64082.49643138416,-206340.61161952832
422100.0,-270864.5083316303,64708.41048467864,-206156.09784695168
422200.0,-269805.66959011334,64184.51960952607,-205621.14998058727
422300.0,-269930.8776123038,64108.461551761735,-205822.4160605421
422400.0,-270304.69267898763,63909.744087889136,-206394.94859109848
422500.0,-270232.1490433888,64068.55104323865,-206163.59800015012
422600.0,-270292.683710185,64330.70281427274,-205961.98089591225
422700.0,-269944.0991090534,64618.13126222398,-205325.9678468294
422800.0,-270496.4893369732,63952.04347036866,-206544.4458666045
422900.0,-270127.6464732688,64132.37322259152,-205995.27325067727
423000.0,-270389.3679167789,64390.89654992214,-205998.47136685677
423100.0,-270080.0496720668,64251.41240829481,-205828.63726377202
423200.0,-270545.3858577708,64143.42195755879,-206401.96390021202
423300.0,-270065.00398859417,63868.41030623837,-206196.5936823558
423400.0,-269894.76317044627,64317.343428748165,-205577.4197416981
423500.0,-270210.44589915103,64127.21029431741,-206083.23560483364
423600.0,-270476.64498474705,64484.37417991681,-205992.27080483024
423700.0,-269989.56725358404,64125.360969960915,-205864.20628362312
423800.0,-270468.1205619456,64486.67620838397,-205981.44435356162
423900.0,-270860.1763540818,64395.96286168865,-206464.21349239314
424000.0,-269781.4912990215,63825.23846329652,-205956.252835725
424100.0,-270936.66226503346,64226.33119464385,-206710.3310703896
424200.0,-269996.50103347335,63984.60742588209,-206011.89360759128
424300.0,-270934.0532629684,64349.17841290038,-206584.874850068
424400.0,-270848.60819353734,63957.05216615873,-206891.5560273786
424500.0,-270571.15939804004,64308.42612046178,-206262.73327757826
424600.0,-270332.5958528862,64087.97223389746,-206244.62361898876
424700.0,-270954.85255228623,63783.131828832586,-207171.72072345365
424800.0,-271338.6428076633,64297.737349535615,-207040.90545812767
424900.0,-270261.80212043016,63800.83195326669,-206460.97016716347
425000.0,-270850.1922609821,64219.92949206469,-206630.26276891743
425100.0,-270407.8991336826,64439.552901831055,-205968.34623185155
425200.0,-270391.46257660177,64181.52866247026,-206209.9339141315
425300.0,-270478.9072538246,64342.982071010745,-206135.92518281384
425400.0,-270552.2254987908,64327.29516194955,-206224.93033684124
425500.0,-271035.24640791124,63871.42403008786,-207163.82237782338
425600.0,-270607.6168580003,63771.39734324654,-206836.21951475373
425700.0,-270806.4531245113,63979.51015058528,-206826.94297392602
425800.0,-270263.1467816507,64164.94933253661,-206098.19744911412
425900.0,-270753.0738833469,64036.82491393879,-206716.24896940813
426000.0,-270526.32723928365,63960.08207407396,-206566.2451652097
