Time [ps],Kinetic Temperature [kJ/mol],Pressure
372700.001,0.9979729255988803,0.00100691950859305
372700.00200000004,0.9982519813128024,0.000985078065219528
372700.003,0.9988183789232767,0.0010054628359450607
372700.004,1.0033247441482156,0.0009838496861025716
372700.005,0.9966518931699582,0.0009867160797355449
372700.006,1.0010135591070275,0.0010167661120153064
372700.00700000004,1.0048627076180114,0.0010509252447116768
372700.00800000003,1.0008953582216464,0.0010155033972403368
372700.009,0.9998191388057259,0.001018022037887961
372700.01,1.0068936264314259,0.0010498256801632546
372700.011,1.0013917279417244,0.001012750014233589
372700.01200000005,1.0015456320180975,0.0009621095089369168
372700.01300000004,0.9988086133064673,0.0009703129307206793
372700.014,0.9964406466805051,0.0009554695423255877
372700.015,1.0011198258615963,0.0010156994690313855
372700.016,1.0052905376465087,0.0010141045359788443
372700.017,1.0082921655582102,0.0010015630582373824
372700.01800000004,1.00345349967389,0.0009943184383280582
372700.01900000003,0.9980796022273316,0.0009468754902782506
372700.02,1.0022793757205657,0.0009470434784809833
372700.021,1.0045718905700791,0.0010138516716874696
372700.022,0.9998194872363606,0.0009570634825253415
372700.02300000004,0.9987217358712441,0.00097334261391438
372700.02400000003,0.9954224407132787,0.0009408353994210479
372700.025,1.0011925613694035,0.0009634360479775392
372700.026,1.0034373490700284,0.0010001667916375476
372700.027,1.0061621032315406,0.0010005649969721364
372700.028,0.9893802113466236,0.0009324564718180095
372700.02900000004,1.000077185792188,0.0009799780750797467
372700.03,0.9969637032356791,0.0009687717031893251
372700.031,1.0033641807560891,0.0009785259343553163
372700.032,1.0069162186726712,0.0009771918952166643
372700.033,1.002306974280383,0.0009490798724630246
372700.03400000004,0.9955874269106003,0.0009617257508077016
372700.03500000003,1.000152980082937,0.0009693361425033868
372700.036,0.9976609947692471,0.0009652703202063798
372700.037,1.002313549090965,0.0009633075769704721
372700.038,1.000726021394721,0.00098464307791644
372700.039,1.0073398748049993,0.0010245315186318486
372700.04000000004,1.0018952036533066,0.001004605120595506
372700.041,0.9959322540046416,0.001001039592484464
372700.042,0.9977255956069985,0.000976351861260845
372700.043,0.999190880024203,0.0009423874401453353
372700.044,0.9989250829674653,0.000955036993003756
372700.04500000004,0.9970246077900249,0.0009507374598997632
372700.04600000003,0.9992658030564495,0.0009269154458219015
372700.047,0.9997135290945307,0.0008955421828724451
372700.048,0.9973584157743787,0.000893526433911704
372700.049,1.0049008078495094,0.0009458219530170939
372700.05000000005,1.0072089132162652,0.000996093823126472
372700.05100000004,0.9993681886865001,0.0009257138785557519
372700.052,1.0019901416670027,0.0009870626313848824
372700.053,1.0056975944637896,0.0010057656716525394
372700.054,1.000131303149675,0.0010240610148527693
