RDF_ace_ace,RDF_ace_acka,RDF_ace_etoh,RDF_ace_fba,RDF_ace_fusa,RDF_ace_parg,RDF_ace_pyk,RDF_ace_rp,RDF_acka_ace,RDF_acka_acka,RDF_acka_etoh,RDF_acka_fba,RDF_acka_fusa,RDF_acka_parg,RDF_acka_pyk,RDF_acka_rp,RDF_etoh_ace,RDF_etoh_acka,RDF_etoh_etoh,RDF_etoh_fba,RDF_etoh_fusa,RDF_etoh_parg,RDF_etoh_pyk,RDF_etoh_rp,RDF_fba_ace,RDF_fba_acka,RDF_fba_etoh,RDF_fba_fba,RDF_fba_fusa,RDF_fba_parg,RDF_fba_pyk,RDF_fba_rp,RDF_fusa_ace,RDF_fusa_acka,RDF_fusa_etoh,RDF_fusa_fba,RDF_fusa_fusa,RDF_fusa_parg,RDF_fusa_pyk,RDF_fusa_rp,RDF_parg_ace,RDF_parg_acka,RDF_parg_etoh,RDF_parg_fba,RDF_parg_fusa,RDF_parg_parg,RDF_parg_pyk,RDF_parg_rp,RDF_pyk_ace,RDF_pyk_acka,RDF_pyk_etoh,RDF_pyk_fba,RDF_pyk_fusa,RDF_pyk_parg,RDF_pyk_pyk,RDF_pyk_rp,RDF_rp_ace,RDF_rp_acka,RDF_rp_etoh,RDF_rp_fba,RDF_rp_fusa,RDF_rp_parg,RDF_rp_pyk,RDF_rp_rp,r
336953.55419921875,0.0,7066.8008203125,0.0,0.0,2874.8300390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7070.720478515625,0.0,8423.977109375,0.0,0.0,2597.994267578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2871.63671875,0.0,2593.670078125,0.0,0.0,4463.221208496094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02004814624786377
332527.19189453125,0.0,7537.4965625,0.0,0.0,2558.637316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7541.67720703125,0.0,8577.79626953125,0.0,0.0,2029.7909887695312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2555.79517578125,0.0,2026.4125219726564,0.0,0.0,4506.3490380859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021026103496551513
320518.8486328125,0.0,7780.429873046875,0.0,0.0,2146.494460449219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7784.74533203125,0.0,8043.3421484375,0.0,0.0,1762.2279956054688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2144.1100634765626,0.0,1759.29484375,0.0,0.0,3323.463566894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022004060745239258
314976.6374511719,0.0,7622.650986328125,0.0,0.0,1888.4036865234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7626.87908203125,0.0,6546.9284375,0.0,0.0,1728.0512182617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1886.3060205078125,0.0,1725.1749755859375,0.0,0.0,1783.6269750976562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022982020378112793
339430.09423828125,0.0,6664.569599609375,0.0,0.0,1852.7675842285157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6668.266181640625,0.0,6486.985361328125,0.0,0.0,1724.8550268554689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.709521484375,0.0,1721.9841088867188,0.0,0.0,1570.3464855957031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023959977626800535
346789.51025390625,0.0,5823.4581640625,0.0,0.0,1782.0403588867186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5826.6881640625,0.0,5933.901904296875,0.0,0.0,1493.726356201172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780.060869140625,0.0,1491.2401342773437,0.0,0.0,1536.5929223632813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02493793487548828
309903.041015625,0.0,5069.424345703125,0.0,0.0,1853.3410815429688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.23619140625,0.0,5014.810703125,0.0,0.0,1945.2365405273438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851.2824169921876,0.0,1941.9988208007812,0.0,0.0,1953.0258489990235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025915894508361816
256995.89453125,0.0,4623.212260742188,0.0,0.0,2117.1721606445312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4625.776616210937,0.0,4116.814223632812,0.0,0.0,2049.2778979492186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2114.820402832031,0.0,2045.8670092773436,0.0,0.0,1944.4650512695312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02689385414123535
210098.63818359375,0.0,3873.97634765625,0.0,0.0,2585.374606933594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3876.125078125,0.0,3839.48845703125,0.0,0.0,2186.3753369140627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2582.5027587890627,0.0,2182.736237792969,0.0,0.0,1758.193162841797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027871811389923097
186176.25048828125,0.0,3720.81244140625,0.0,0.0,2642.055002441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3722.8762890625,0.0,3645.8474072265626,0.0,0.0,2172.7530346679687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639.120212402344,0.0,2169.13662109375,0.0,0.0,1337.736389770508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02884976863861084
162703.00903320312,0.0,3404.4403076171875,0.0,0.0,2160.2281640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3406.328623046875,0.0,3265.999052734375,0.0,0.0,1982.9940283203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2157.8285791015624,0.0,1979.693486328125,0.0,0.0,1459.1898413085937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029827728271484374
176851.76611328125,0.0,3565.2011865234376,0.0,0.0,2204.717795410156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3567.1786962890624,0.0,3047.5496337890627,0.0,0.0,1884.7391918945314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2202.26880859375,0.0,1881.6021459960937,0.0,0.0,1458.2759411621093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03080568790435791
176234.95874023438,0.0,3634.883310546875,0.0,0.0,1913.2636767578124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3636.899482421875,0.0,2840.1251953125,0.0,0.0,1896.3161328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.1384106445312,0.0,1893.1598461914064,0.0,0.0,1535.028770751953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031783642768859866
159233.09399414062,0.0,3085.39396484375,0.0,0.0,1589.19216796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3087.1053564453123,0.0,2605.4214208984376,0.0,0.0,2028.2555908203126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587.4269116210937,0.0,2024.8796728515624,0.0,0.0,1331.3603247070312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0327616024017334
154404.15478515625,0.0,2562.2612939453124,0.0,0.0,1657.511435546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2563.682509765625,0.0,2127.3987158203126,0.0,0.0,2107.904689941406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.6702807617187,0.0,2104.3962475585936,0.0,0.0,1191.9468362426758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033739562034606936
117750.60009765625,0.0,2344.7552075195313,0.0,0.0,1477.9801062011718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2346.05576171875,0.0,1867.2110205078125,0.0,0.0,2168.7504809570314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.3383557128907,0.0,2165.140778808594,0.0,0.0,1260.3824682617187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034717519283294675
112022.92712402344,0.0,2245.990363769531,0.0,0.0,1616.6333032226562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247.2361083984374,0.0,1860.580341796875,0.0,0.0,2112.3723681640627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614.8375854492188,0.0,2108.856447753906,0.0,0.0,1075.5223168945313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03569547653198242
110643.09191894531,0.0,2101.7351416015626,0.0,0.0,1624.0227587890624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2102.900869140625,0.0,1792.0901000976562,0.0,0.0,2185.4627270507813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622.2187927246093,0.0,2181.8251904296876,0.0,0.0,1085.9630279541016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03667343616485596
110339.02124023438,0.0,1921.680859375,0.0,0.0,1522.6457348632812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1922.7467529296875,0.0,1776.3180419921875,0.0,0.0,1987.6070385742187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.9543725585938,0.0,1984.298828125,0.0,0.0,766.3555087280273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03765139579772949
107210.26440429688,0.0,1852.0029370117188,0.0,0.0,1420.2586499023437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1853.0301928710937,0.0,1454.7061743164063,0.0,0.0,1736.676611328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.6810327148437,0.0,1733.7860424804687,0.0,0.0,900.2371606445313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038629353046417236
