RDF_LargeN_LargeN,RDF_LargeN_LargeO,RDF_LargeN_LargeP,RDF_LargeN_MedN,RDF_LargeN_MedO,RDF_LargeN_MedP,RDF_LargeN_SmallN,RDF_LargeN_SmallO,RDF_LargeN_SmallP,RDF_LargeO_LargeN,RDF_LargeO_LargeO,RDF_LargeO_LargeP,RDF_LargeO_MedN,RDF_LargeO_MedO,RDF_LargeO_MedP,RDF_LargeO_SmallN,RDF_LargeO_SmallO,RDF_LargeO_SmallP,RDF_LargeP_LargeN,RDF_LargeP_LargeO,RDF_LargeP_LargeP,RDF_LargeP_MedN,RDF_LargeP_MedO,RDF_LargeP_MedP,RDF_LargeP_SmallN,RDF_LargeP_SmallO,RDF_LargeP_SmallP,RDF_MedN_LargeN,RDF_MedN_LargeO,RDF_MedN_LargeP,RDF_MedN_MedN,RDF_MedN_MedO,RDF_MedN_MedP,RDF_MedN_SmallN,RDF_MedN_SmallO,RDF_MedN_SmallP,RDF_MedO_LargeN,RDF_MedO_LargeO,RDF_MedO_LargeP,RDF_MedO_MedN,RDF_MedO_MedO,RDF_MedO_MedP,RDF_MedO_SmallN,RDF_MedO_SmallO,RDF_MedO_SmallP,RDF_MedP_LargeN,RDF_MedP_LargeO,RDF_MedP_LargeP,RDF_MedP_MedN,RDF_MedP_MedO,RDF_MedP_MedP,RDF_MedP_SmallN,RDF_MedP_SmallO,RDF_MedP_SmallP,RDF_SmallN_LargeN,RDF_SmallN_LargeO,RDF_SmallN_LargeP,RDF_SmallN_MedN,RDF_SmallN_MedO,RDF_SmallN_MedP,RDF_SmallN_SmallN,RDF_SmallN_SmallO,RDF_SmallN_SmallP,RDF_SmallO_LargeN,RDF_SmallO_LargeO,RDF_SmallO_LargeP,RDF_SmallO_MedN,RDF_SmallO_MedO,RDF_SmallO_MedP,RDF_SmallO_SmallN,RDF_SmallO_SmallO,RDF_SmallO_SmallP,RDF_SmallP_LargeN,RDF_SmallP_LargeO,RDF_SmallP_LargeP,RDF_SmallP_MedN,RDF_SmallP_MedO,RDF_SmallP_MedP,RDF_SmallP_SmallN,RDF_SmallP_SmallO,RDF_SmallP_SmallP,r
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.84655151367187,39.98094886779785,163.2555422973633,137.25440994262695,133.0813916015625,131.5639291381836,0.0,0.0,0.0,39.98094886779785,46.64443954467774,102.17353530883788,119.04486968994141,131.18456298828124,128.98424468994142,0.0,0.0,0.0,163.2555422973633,102.17353530883788,162.14495880126952,139.15123886108398,167.83126190185547,130.27408645629882,0.0,0.0,0.0,138.65859115600585,120.26275939941407,140.57482376098633,143.2825312805176,137.21860382080078,143.0573596191406,0.0,0.0,0.0,134.4428790283203,132.52664642333986,169.54825958251953,137.21860382080078,127.11205856323242,137.81557098388672,0.0,0.0,0.0,132.90989242553712,130.3038180541992,131.60685470581055,143.0573596191406,137.81557098388672,134.91452102661134,0.09193860054016113
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.77014434814453,71.40039596557617,95.56668365478515,148.5149542236328,145.6632273864746,124.20022583007812,0.0,0.0,0.0,71.40039596557617,52.726446533203124,144.9977243041992,130.12881622314453,130.65413513183594,136.95795455932617,0.0,0.0,0.0,95.56668365478515,144.9977243041992,134.01305114746094,135.83227279663086,149.86577346801758,137.33318161010743,0.0,0.0,0.0,150.03433471679688,131.46009826660156,137.22190368652343,141.88533477783204,134.43731307983398,143.20090881347656,0.0,0.0,0.0,147.15343368530273,131.99079193115233,151.3989727783203,134.43731307983398,127.05144500732422,137.62784210205078,0.0,0.0,0.0,125.47085754394531,138.3591030883789,138.73816802978516,143.20090881347656,137.62784210205078,134.83095016479493,0.09244514465332031
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.72644653320313,56.49818725585938,77.14175567626953,137.91580154418946,139.4745915222168,128.26614837646486,0.0,0.0,0.0,56.49818725585938,93.4393096923828,135.81295013427734,135.39204498291016,147.41699752807617,127.82078033447266,0.0,0.0,0.0,77.14175567626953,135.81295013427734,67.36322326660157,127.67232330322265,141.47875,128.48883056640625,0.0,0.0,0.0,139.3267498779297,136.77717422485352,128.97847671508788,138.88505081176757,129.1922964477539,141.2108987426758,0.0,0.0,0.0,140.90148651123047,148.92514556884765,142.92614852905274,129.1922964477539,125.90331909179687,135.63193054199218,0.0,0.0,0.0,129.5783770751953,129.12845138549804,129.80333892822264,141.2108987426758,135.63193054199218,132.9525929260254,0.09295169830322265
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.1228677368164,49.43976982116699,88.13176376342773,137.60218521118165,132.9028578186035,135.61965591430663,0.0,0.0,0.0,49.43976982116699,90.28131866455078,80.60832054138183,132.16858840942382,135.4728025817871,131.43431854248047,0.0,0.0,0.0,88.13176376342773,80.60832054138183,62.337100982666016,134.0776902770996,134.22454406738282,130.40634033203125,0.0,0.0,0.0,139.0099252319336,133.52073944091796,135.44937103271485,139.4740481567383,128.30983932495118,141.91669311523438,0.0,0.0,0.0,134.26252075195313,136.85875610351562,135.5977291870117,128.30983932495118,125.36548904418946,136.03305786132813,0.0,0.0,0.0,137.00711395263673,132.77895767211913,131.74046295166016,141.91669311523438,136.03305786132813,130.3115933227539,0.093458251953125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.011207275390625,34.02241455078125,47.844020462036134,135.103076171875,132.7060855102539,130.89018310546874,0.0,0.0,0.0,34.02241455078125,176.4912760925293,52.09682250976562,119.41368560791015,135.97470916748046,126.09620330810547,0.0,0.0,0.0,47.844020462036134,52.09682250976562,95.68804092407227,142.29404357910155,122.82757919311524,121.15694900512695,0.0,0.0,0.0,136.48524520874022,120.63534622192383,143.74978286743163,139.8566195678711,128.72243286132812,141.85184783935546,0.0,0.0,0.0,134.0637336730957,137.36579711914064,124.08416625976562,128.72243286132812,124.52643447875977,135.89623703002928,0.0,0.0,0.0,132.2292544555664,127.38622955322266,122.3964468383789,141.85184783935546,135.89623703002928,124.96759048461914,0.09396479606628418
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.42217391967773,28.399980239868164,36.8147891998291,133.37344970703126,137.39764785766602,129.20553009033202,0.0,0.0,0.0,28.399980239868164,172.5035873413086,17.881469039916993,126.1155192565918,125.1094692993164,122.95364669799805,0.0,0.0,0.0,36.8147891998291,17.881469039916993,115.7036231994629,147.31442413330078,116.70176849365234,114.90525131225586,0.0,0.0,0.0,134.73792724609376,127.40574630737305,148.82152435302734,138.3736129760742,130.0067218017578,138.63647384643554,0.0,0.0,0.0,138.8032958984375,126.38940383911132,117.89568710327148,130.0067218017578,124.32794845581054,132.96266006469727,0.0,0.0,0.0,130.52736755371095,124.21152816772461,116.08079040527343,138.63647384643554,132.96266006469727,125.81583679199218,0.09447134017944336
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.12117553710937,5.203221130371094,78.0483187866211,128.53987014770507,142.40340774536133,128.53987091064454,0.0,0.0,0.0,5.203221130371094,10.406442260742187,17.69095184326172,129.25082153320312,111.19267471313476,135.57828186035155,0.0,0.0,0.0,78.0483187866211,17.69095184326172,68.68251892089843,153.92080612182616,106.2160205078125,131.52586380004882,0.0,0.0,0.0,129.8548974609375,130.5731221008301,155.49549453735352,137.84142517089845,129.93659393310546,136.06026153564454,0.0,0.0,0.0,143.86026550292968,112.33023300170899,107.3026661682129,129.93659393310546,124.31832580566406,133.10637741088868,0.0,0.0,0.0,129.8548974609375,136.96531494140626,132.8714385986328,136.06026153564454,133.10637741088868,128.6264826965332,0.0949778938293457
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.37208251953125,4.118604125976563,93.69824554443359,121.97653060913086,133.2315753173828,118.95173812866211,0.0,0.0,0.0,4.118604125976563,24.711624755859376,39.12673919677734,141.1101058959961,107.97807067871094,133.65363815307617,0.0,0.0,0.0,93.69824554443359,39.12673919677734,47.36394744873047,131.89503921508788,113.39456008911132,114.66075225830077,0.0,0.0,0.0,123.22441146850586,142.55373107910157,133.2443881225586,130.64673294067381,127.31623565673829,138.0311117553711,0.0,0.0,0.0,134.59459930419922,109.08274154663086,114.55464340209961,127.31623565673829,124.9275993347168,133.0596434020996,0.0,0.0,0.0,120.16867416381837,135.0209814453125,115.83378952026368,138.0311117553711,133.0596434020996,128.47171447753905,0.09548444747924804
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.450955810546876,38.71401336669922,71.3152882385254,109.69275802612304,125.56201538085938,113.52086883544922,0.0,0.0,0.0,38.71401336669922,91.69108428955079,55.01465057373047,132.31340927124023,120.7594775390625,113.93848068237304,0.0,0.0,0.0,71.3152882385254,55.01465057373047,28.526115112304687,123.19554794311523,112.61604232788086,111.29360458374023,0.0,0.0,0.0,110.81497161865235,133.66704147338868,124.45589981079101,125.62738342285157,123.48491775512696,132.97710479736327,0.0,0.0,0.0,126.84657745361328,121.99490753173828,113.76816146850587,123.48491775512696,127.92357223510743,132.75613372802735,0.0,0.0,0.0,114.68224472045898,115.10412841796875,112.43219451904297,132.97710479736327,132.75613372802735,130.74816986083985,0.09599099159240723
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2522794342041,35.2848316192627,105.30878997802735,122.94060867309571,121.97636856079102,0.0,0.0,0.0,31.2522794342041,82.66731979370117,38.30924575805664,115.02006561279296,112.81608764648438,104.82667068481446,0.0,0.0,0.0,35.2848316192627,38.30924575805664,16.130208740234377,113.16046051025391,108.95912765502929,113.78032905578613,0.0,0.0,0.0,106.38615325927735,116.19677795410156,114.31814880371094,128.74418167114257,122.94014129638671,132.37586700439454,0.0,0.0,0.0,124.19835403442383,113.97025451660156,110.07383544921875,122.94014129638671,123.37271087646485,130.26055404663086,0.0,0.0,0.0,123.22424926757813,105.89910102844239,114.94435829162597,132.37586700439454,130.26055404663086,133.25051284790038,0.0964975357055664
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9525146484375,37.90977783203125,2.992877197265625,110.14026977539062,120.0910597229004,120.77262176513672,0.0,0.0,0.0,37.90977783203125,45.89078369140625,8.978631591796875,102.23415939331055,111.0262989807129,99.91685241699219,0.0,0.0,0.0,2.992877197265625,8.978631591796875,43.8955322265625,98.21294929504394,104.8240934753418,106.59615097045898,0.0,0.0,0.0,111.26706024169921,103.28006744384766,99.21771789550782,124.88979843139649,120.21407577514648,128.68118209838866,0.0,0.0,0.0,121.31965347290038,112.16215301513672,105.89649642944336,120.21407577514648,127.27940399169921,123.87374633789062,0.0,0.0,0.0,122.00818649291992,100.93905258178711,107.68668426513672,128.68118209838866,123.87374633789062,130.27111495971678,0.09700408935546875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.65437774658203,29.619163513183594,38.504912567138675,99.15302963256836,118.17422409057617,123.97501495361328,0.0,0.0,0.0,29.619163513183594,27.644552612304686,21.72071990966797,98.74832366943359,110.88951171875,105.83068313598633,0.0,0.0,0.0,38.504912567138675,21.72071990966797,53.31449432373047,103.2000926208496,105.15617279052735,112.23853256225586,0.0,0.0,0.0,100.1674169921875,99.75857070922852,104.2558837890625,127.48033950805664,116.97801513671875,125.36218307495118,0.0,0.0,0.0,119.38320541381836,112.02396682739258,106.23197387695312,116.97801513671875,121.92192779541016,124.4078515625,0.0,0.0,0.0,125.24334091186523,106.91338439941406,113.38679031372071,125.36218307495118,124.4078515625,128.5789875793457,0.0975106430053711
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.93958923339844,5.8626393127441405,63.51192573547363,89.98475769042969,101.53324493408203,129.30302185058594,0.0,0.0,0.0,5.8626393127441405,97.71065475463867,115.29857192993164,108.14191848754882,113.28199676513673,109.61051193237304,0.0,0.0,0.0,63.51192573547363,115.29857192993164,11.725278625488281,103.1353483581543,94.9245735168457,100.73219421386719,0.0,0.0,0.0,90.90534782409668,109.24826522827148,104.19047500610351,128.68820938110352,117.40518630981445,126.55968643188477,0.0,0.0,0.0,102.57198211669922,114.44093002319336,95.89570129394531,117.40518630981445,118.71823776245117,125.12223892211914,0.0,0.0,0.0,130.62585678100587,110.73188339233398,101.76273681640625,126.55968643188477,125.12223892211914,123.33464797973633,0.09801718711853027
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.618375854492186,4.835520935058594,57.0591470336914,96.26533889770508,100.4938786315918,113.3116372680664,0.0,0.0,0.0,4.835520935058594,104.44725219726563,26.111813049316407,102.60814697265624,114.56698394775391,112.2545034790039,0.0,0.0,0.0,57.0591470336914,26.111813049316407,0.0,105.64740936279297,89.52610427856445,107.03489959716796,0.0,0.0,0.0,97.25018188476562,103.65788040161132,106.72823593139648,127.12462036132813,116.79158584594727,127.95910675048827,0.0,0.0,0.0,101.5219825744629,115.73906372070313,90.44200271606445,116.79158584594727,114.99493148803711,122.52810668945312,0.0,0.0,0.0,114.47087249755859,113.40292358398438,108.12992156982422,127.95910675048827,122.52810668945312,124.19707962036132,0.09852373123168945
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.716432952880858,22.015931930541992,16.27264533996582,91.81496459960937,98.28909637451171,117.18833129882813,0.0,0.0,0.0,22.015931930541992,49.77515045166015,15.315430908203124,99.40081634521485,115.22647338867188,106.1365299987793,0.0,0.0,0.0,16.27264533996582,15.315430908203124,0.0,101.68965072631836,96.98119079589844,109.40629257202148,0.0,0.0,0.0,92.75427810668945,100.41773681640625,102.72998794555664,123.56792327880859,115.4076934814453,129.08781478881835,0.0,0.0,0.0,99.29464431762695,116.40529861450196,97.9733578491211,115.4076934814453,114.66749420166016,122.44408737182617,0.0,0.0,0.0,118.3872264099121,107.22236038208008,110.52557479858399,129.08781478881835,122.44408737182617,127.70219955444335,0.0990302848815918
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6851029968261715,1.8950343322753906,9.475171661376953,86.5477173614502,97.22862442016601,116.13059646606445,0.0,0.0,0.0,1.8950343322753906,26.53048065185547,21.792894821166993,89.65489044189454,115.15960342407226,100.98312545776368,0.0,0.0,0.0,9.475171661376953,21.792894821166993,0.0,92.17946868896485,99.23534149169922,116.97212066650391,0.0,0.0,0.0,87.43314460754395,90.57210586547852,93.12251052856445,122.2982209777832,114.26533660888671,126.31019622802734,0.0,0.0,0.0,98.22332290649415,116.33774261474609,100.25056877136231,114.26533660888671,111.87959518432618,123.02198501586913,0.0,0.0,0.0,117.31866897583008,102.016234664917,118.1688021850586,126.31019622802734,123.02198501586913,124.63034866333008,0.09953683853149414
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.627567138671875,14.068917846679687,85.92812477111816,96.0523924255371,107.45821350097657,0.0,0.0,0.0,5.627567138671875,13.130989990234376,36.57918640136719,90.47763702392578,101.24268264770508,114.37860092163086,0.0,0.0,0.0,14.068917846679687,36.57918640136719,0.0,90.285404586792,105.47180740356445,111.68734008789062,0.0,0.0,0.0,86.80721389770508,91.40327011108398,91.20907043457031,124.42157867431641,115.65183380126953,125.84118774414063,0.0,0.0,0.0,97.03505767822266,102.27844741821289,106.55083755493165,115.65183380126953,110.08395370483399,120.30868774414063,0.0,0.0,0.0,108.55756576538086,115.54875091552735,112.82995819091796,125.84118774414063,120.30868774414063,122.94447555541993,0.10004338264465332
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.459002685546875,0.0,0.0,0.0,0.0,40.85486206054688,20.42743103027344,94.1373811340332,111.64541320800781,107.83931854248047,0.0,0.0,0.0,40.85486206054688,22.28447021484375,0.9285195922851562,97.43599571228027,96.99195175170898,101.05178451538086,0.0,0.0,0.0,20.42743103027344,0.9285195922851562,0.0,93.50303337097168,105.93627197265624,105.80940246582031,0.0,0.0,0.0,95.10045501708984,98.43281547546387,94.4596167755127,125.90545837402344,117.96358184814453,124.7846647644043,0.0,0.0,0.0,112.78759994506837,97.98422973632813,107.02005279541015,117.96358184814453,109.05852172851563,120.54228332519531,0.0,0.0,1.9438772583007813,108.94256805419921,102.0855958557129,106.8918849182129,124.7846647644043,120.54228332519531,120.9406916809082,0.1005499267578125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666327819824218,0.0,0.0,0.0,0.0,39.526402969360355,11.030624084472656,96.02038909912109,108.58028518676758,117.56060775756836,0.0,0.0,0.0,39.526402969360355,108.46780349731445,4.596093368530274,100.91874908447265,77.30614738464355,97.65317626953124,0.0,0.0,0.0,11.030624084472656,4.596093368530274,0.0,97.3391780090332,93.06881454467774,111.65745788574219,0.0,0.0,0.0,97.00272659301758,101.95119873046875,98.33500793457031,125.71049667358399,116.80361846923829,122.33845291137695,0.0,0.0,0.0,109.69111557006836,78.09702758789062,94.0209553527832,116.80361846923829,107.54133453369141,117.19803573608398,0.0,0.0,11.54643310546875,118.76331176757813,98.65221710205078,112.79977020263672,122.33845291137695,117.19803573608398,119.57320266723633,0.10105648040771484
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.74063446044922,0.0,0.0,0.0,0.0,16.381522979736328,29.12270751953125,93.69839431762695,104.70344802856445,121.92604751586914,0.0,0.0,0.0,16.381522979736328,56.4252458190918,31.852961349487305,103.95734222412109,85.92646438598632,103.33558944702149,0.0,0.0,0.0,29.12270751953125,31.852961349487305,0.0,94.56885040283203,95.12842987060547,116.57895797729492,0.0,0.0,0.0,94.6569792175293,105.02088012695313,95.53634017944336,118.72832290649414,114.19254592895508,122.8392709350586,0.0,0.0,0.0,105.77461807250977,86.80553741455078,96.10164436340332,114.19254592895508,112.47178451538086,117.2607389831543,0.0,0.0,34.29509765625,123.17340972900391,104.39276481628418,117.77162048339844,122.8392709350586,117.2607389831543,121.13996444702148,0.10156303405761719
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.317117309570314,0.0,0.0,0.0,19.823334045410157,5.406363830566407,18.021212768554687,88.76799911499023,105.45047409057617,112.65287048339843,0.0,0.0,0.0,5.406363830566407,5.406363830566407,33.33924362182617,104.46553176879883,87.84461570739747,94.06206893920898,0.0,0.0,0.0,18.021212768554687,33.33924362182617,0.0,104.95800247192383,98.24807708740235,116.83887878417968,0.0,0.0,0.0,89.67614089965821,105.53426574707031,106.03177413940429,113.14099777221679,115.12935668945312,120.21071685791016,0.0,0.0,0.0,106.52928436279296,88.74330924987792,99.25320373535156,115.12935668945312,109.02832489013672,115.57121383666993,0.0,0.0,37.72782592773437,113.80536392211914,95.02437103271484,118.03419662475586,120.21071685791016,115.57121383666993,119.02959777832031,0.10206957817077637
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.21546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8038671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.607734375,0.0,0.0,0.0,24.981613159179688,0.0,0.0,82.10453834533692,102.34114303588868,105.26691680908203,0.0,0.0,0.0,0.0,12.490806579589844,16.059608459472656,96.1238720703125,96.91626922607422,97.46485229492187,0.0,0.0,0.0,0.0,16.059608459472656,0.0,106.72980361938477,85.33508041381836,112.58135284423828,0.0,0.0,0.0,82.94450996398926,97.10726852416992,107.82170288085938,111.7592301940918,114.93961044311523,118.72998458862304,0.0,0.0,0.0,103.3881443786621,97.90777252197266,86.20810157775878,114.93961044311523,104.95254364013672,112.7688737487793,14.942738037109375,3.735684509277344,7.471369018554688,106.3438493347168,98.46196670532227,113.733115234375,118.72998458862304,112.7688737487793,115.96608184814453,0.10257612228393555
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.881668090820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.987002563476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.40508056640625,22.085979461669922,32.68724960327148,87.81663566589356,100.49120239257813,98.37877487182617,0.0,0.0,0.0,22.085979461669922,70.67513427734374,2.6503175354003905,87.99770095825195,93.18823745727539,98.25806396484376,0.0,0.0,0.0,32.68724960327148,2.6503175354003905,0.0,114.91606613159179,84.73852745056152,120.22731246948243,0.0,0.0,0.0,88.71504287719726,88.89796005249023,116.09171264648438,111.153310546875,115.99367004394531,115.88953063964844,0.0,0.0,0.0,101.5192756652832,94.14159866333007,85.60544334411621,115.99367004394531,102.70559310913086,111.803134765625,18.49500427246094,33.29100769042969,0.0,99.38523712158204,99.26329177856445,121.457294921875,115.88953063964844,111.803134765625,115.57711624145507,0.1030826759338379
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.495643920898438,0.0,0.0,0.0,0.0,0.0,0.0,19.244917907714843,9.622458953857421,23.368828887939454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.995889282226564,49.86523704528808,100.28872741699219,108.77561599731445,88.57442977905274,0.0,0.0,0.0,20.995889282226564,3.499314880371094,2.6244861602783205,78.89220481872559,93.77414367675782,88.21582931518554,0.0,0.0,0.0,49.86523704528808,2.6244861602783205,0.0,114.63276565551757,94.79018005371094,110.9272215270996,0.0,25.640638122558595,0.0,101.31473312377929,79.69931373596191,115.80551620483398,117.15659927368164,112.93678466796875,114.24026580810546,0.0,12.820319061279298,0.0,109.88844665527344,94.73350204467773,95.75993377685546,112.93678466796875,104.0145361328125,114.51251251220702,21.977689819335936,31.13506057739258,0.0,89.48059295654296,89.11832382202148,112.06206359863282,114.24026580810546,114.51251251220702,113.55140060424804,0.10358922958374023
0.0,0.0,0.0,0.0,0.0,0.0,1.3612776184082032,0.0,8.167665710449219,0.0,0.0,0.0,0.0,0.0,0.0,14.974053802490234,20.41916427612305,9.528943328857421,0.0,0.0,0.0,0.0,0.0,0.0,1.3612776184082032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.465306701660156,94.40163452148437,97.65686370849609,89.78512794494628,0.0,0.0,0.0,0.0,3.465306701660156,33.78674034118652,84.99106422424316,100.49779052734375,78.24386268615723,0.0,0.0,0.0,3.465306701660156,33.78674034118652,0.0,123.93543746948242,98.84058364868164,99.84674484252929,1.8136749267578125,19.950424194335938,1.8136749267578125,95.36741180419922,85.86056632995606,125.2033610534668,116.35296981811524,113.47314743041993,110.15216079711914,0.0,27.205123901367188,0.0,98.655943069458,101.52593399047852,99.85177276611329,113.47314743041993,107.30910415649414,112.41108551025391,10.882049560546875,12.695724487304688,0.0,90.70367660522462,79.0443383026123,100.86822769165039,110.15216079711914,112.41108551025391,116.63074020385743,0.10409577369689942
0.0,0.0,0.0,0.0,0.0,0.0,24.26662078857422,9.43701919555664,9.43701919555664,0.0,0.0,0.0,0.0,0.0,0.0,33.70363998413086,25.614766387939454,1.3481455993652345,0.0,0.0,0.0,0.0,0.0,0.0,16.177747192382814,6.7407279968261715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.86037506103516,98.47323867797851,92.78758255004882,0.0,0.0,0.0,0.0,75.50131042480469,31.74486915588379,96.42171325683594,88.6845295715332,80.009506149292,0.0,0.0,0.0,0.0,31.74486915588379,3.4318777465820314,118.8126545715332,97.59401435852051,90.38436553955079,32.331220092773435,44.90447235107422,21.554146728515626,89.769462890625,97.40815742492676,120.02816528320312,114.25153900146485,110.99495422363282,111.02731658935546,12.573252258300782,34.12739898681641,8.980894470214844,99.48067169189453,89.59181900024414,98.59245079040528,110.99495422363282,103.32073928833007,109.08954742431641,12.573252258300782,1.7961788940429688,0.0,93.73684654235839,80.82804618835449,91.30904502868653,111.02731658935546,109.08954742431641,119.24362243652344,0.10460231781005859
