Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
758700.0,-55690.13149863726,6475.956154286547,-49214.17534435071
758800.0,-55253.45976089182,6430.20996231499,-48823.24979857683
758900.0,-55515.32161277387,6461.3705459534385,-49053.95106682043
759000.0,-55257.856135208276,6328.926946497342,-48928.929188710936
759100.0,-55156.89021899014,6483.871411729257,-48673.01880726089
759200.0,-55330.998297946804,6488.034635975089,-48842.96366197171
759300.0,-55484.18853668509,6457.005984349347,-49027.18255233574
759400.0,-55438.67036481253,6497.379101112883,-48941.29126369965
759500.0,-55431.026247172136,6518.309015827577,-48912.71723134456
759600.0,-55812.19138537648,6428.770610505323,-49383.420774871156
759700.0,-55403.13042352501,6544.0332124591605,-48859.097211065855
759800.0,-55312.04351985305,6407.261728641091,-48904.78179121196
759900.0,-55390.64235602822,6328.841854635312,-49061.80050139291
760000.0,-55333.4379077927,6398.089476106312,-48935.34843168639
760100.0,-55370.398963828266,6434.8937317075415,-48935.505232120726
760200.0,-55327.69486254272,6535.991198583677,-48791.70366395904
760300.0,-55558.38697984144,6392.620599110582,-49165.766380730856
760400.0,-55474.27642665985,6418.966160597847,-49055.310266062006
760500.0,-55422.45031430153,6402.814173776385,-49019.636140525145
760600.0,-55408.7046328781,6555.842272941617,-48852.86235993648
760700.0,-55708.70312684796,6359.855138541197,-49348.84798830676
760800.0,-55626.1070062809,6385.308954937442,-49240.79805134346
760900.0,-55633.19606122204,6528.1096043935095,-49105.08645682853
761000.0,-55547.17169135736,6352.462633313305,-49194.709058044056
761100.0,-55510.77506133803,6348.121257892259,-49162.65380344577
761200.0,-55412.328282917355,6473.32801413175,-48939.0002687856
761300.0,-55371.97889739795,6461.4948407333195,-48910.48405666463
761400.0,-55441.88803971486,6386.306604330897,-49055.58143538397
761500.0,-55331.976425059074,6314.1182882849225,-49017.85813677415
761600.0,-55603.67491498479,6384.379967238273,-49219.294947746515
761700.0,-55694.74728155263,6400.3753450140375,-49294.37193653859
761800.0,-55544.520318896415,6348.222851753853,-49196.29746714256
761900.0,-55535.23502921806,6486.711682097875,-49048.52334712019
762000.0,-55624.8337679369,6310.439885083446,-49314.39388285345
762100.0,-55406.71000559283,6486.680096150683,-48920.02990944215
762200.0,-55401.68071984195,6459.568959836105,-48942.11176000584
762300.0,-55899.22772494737,6409.919619857968,-49489.3081050894
762400.0,-55777.286285783004,6463.5039398431945,-49313.782345939806
762500.0,-55447.126924762495,6417.036250518618,-49030.090674243875
762600.0,-55782.91829990671,6340.599721201844,-49442.31857870487
762700.0,-55722.68729141364,6355.4773434352455,-49367.209947978394
762800.0,-55622.11271745117,6378.07692434297,-49244.0357931082
762900.0,-55689.58741592635,6499.504456776303,-49190.082959150044
763000.0,-55537.076762622084,6488.434958057822,-49048.641804564264
763100.0,-55351.26767156969,6420.2584029748305,-48931.009268594855
763200.0,-55579.903218829335,6404.720267880799,-49175.18295094854
763300.0,-55370.3686236638,6366.688721585466,-49003.67990207834
763400.0,-55597.11978698932,6510.879437521994,-49086.24034946733
763500.0,-55643.51092163276,6452.685487929608,-49190.825433703154
763600.0,-55646.16742337146,6495.899170701499,-49150.26825266996
763700.0,-55439.83496882036,6293.550090074261,-49146.2848787461
763800.0,-55529.24267652484,6559.381226033721,-48969.86145049112
763900.0,-55519.4005795117,6332.6336637162385,-49186.76691579546
764000.0,-55684.90469692838,6488.579253031009,-49196.325443897374
764100.0,-55698.315579448594,6473.834056202297,-49224.4815232463
764200.0,-55577.56536628603,6477.522799999605,-49100.04256628642
764300.0,-55339.36496757415,6320.7305967380025,-49018.634370836146
764400.0,-55690.51783885902,6432.141002776949,-49258.37683608207
764500.0,-55524.58809308249,6417.46392786925,-49107.124165213245
764600.0,-55507.153109242325,6472.516603781512,-49034.63650546081
764700.0,-55501.05187717205,6498.962846782728,-49002.089030389325
764800.0,-55741.32981830766,6509.714946800963,-49231.614871506696
764900.0,-55696.68966700264,6249.613281944306,-49447.07638505833
765000.0,-55555.27085923963,6312.01023741251,-49243.26062182712
765100.0,-55527.921242532415,6676.424232437773,-48851.497010094645
765200.0,-55503.90393061022,6454.961703983032,-49048.94222662719
765300.0,-55685.84887782401,6333.193886114368,-49352.65499170964
765400.0,-55504.241533755565,6552.667799661379,-48951.573734094185
765500.0,-55812.24482056552,6348.56780410749,-49463.67701645802
765600.0,-55796.39637641864,6316.018576749181,-49480.37779966946
765700.0,-55898.788468106155,6426.740259322791,-49472.048208783366
765800.0,-55564.06212838311,6455.54371412647,-49108.51841425664
765900.0,-55716.36383161621,6490.250593665127,-49226.11323795108
766000.0,-55811.58367656196,6351.931073972139,-49459.65260258982
766100.0,-55766.822973799484,6569.364454375909,-49197.45851942358
766200.0,-55720.48373903727,6471.815268225866,-49248.668470811404
766300.0,-55769.52811138112,6431.45431331381,-49338.073798067315
766400.0,-55767.115225782676,6445.692989964808,-49321.42223581787
766500.0,-55734.85258925439,6474.185185352462,-49260.66740390193
766600.0,-55456.12509296741,6421.317491587546,-49034.80760137987
766700.0,-55681.56490523079,6396.097075780326,-49285.46782945047
766800.0,-55528.55773797086,6410.786452590781,-49117.771285380084
766900.0,-55567.41367075262,6283.164962311763,-49284.24870844086
767000.0,-55497.70468586407,6501.959944842248,-48995.74474102182
767100.0,-55413.63612473929,6360.3336467139325,-49053.30247802536
767200.0,-55362.20713005414,6312.2158049228965,-49049.99132513125
767300.0,-55438.574154171176,6405.421628143949,-49033.152526027225
767400.0,-55330.738343085395,6503.139793778164,-48827.59854930723
767500.0,-55453.43609007145,6376.673615876947,-49076.762474194504
767600.0,-55647.08552762648,6406.533670470912,-49240.551857155566
767700.0,-55520.01832982551,6449.376452384933,-49070.641877440576
767800.0,-55577.86732307825,6504.772983187506,-49073.09433989075
767900.0,-55499.4256439478,6466.606060521792,-49032.819583426004
768000.0,-55588.26863148126,6404.544078775109,-49183.72455270615
768100.0,-55527.57228185478,6368.519075374017,-49159.05320648076
768200.0,-55634.33990102101,6441.767618336695,-49192.57228268432
768300.0,-55529.954625781196,6382.68126811334,-49147.27335766786
768400.0,-55578.80664486238,6454.559197993125,-49124.24744686925
768500.0,-55304.24810327137,6583.896911510467,-48720.3511917609
768600.0,-55324.08672386728,6367.148276401476,-48956.9384474658
768700.0,-55550.997773053554,6361.4810934417255,-49189.51667961183
768800.0,-55473.54513754554,6432.847900970586,-49040.69723657495
768900.0,-55270.29602855447,6492.677573457243,-48777.618455097225
769000.0,-55234.24369531534,6383.047698759089,-48851.19599655625
769100.0,-55239.938548463775,6523.7548843116965,-48716.18366415208
769200.0,-55592.53826972311,6487.209887161764,-49105.32838256135
769300.0,-55555.5230781925,6391.144028333276,-49164.37904985922
769400.0,-55413.357375129795,6354.961881483772,-49058.39549364602
769500.0,-55569.19715465618,6333.013184760675,-49236.18396989551
769600.0,-55353.30238025224,6430.938953500225,-48922.36342675201
769700.0,-55756.19297532017,6369.6892843641235,-49386.503690956044
769800.0,-55623.4746219494,6403.792491280883,-49219.682130668516
769900.0,-55512.29125868522,6494.773391544406,-49017.517867140814
770000.0,-55429.526029338136,6445.371765769428,-48984.15426356871
770100.0,-55794.93161379245,6332.407406323097,-49462.52420746935
770200.0,-55805.42352926472,6387.716885132917,-49417.7066441318
770300.0,-55687.8410318307,6330.96419830108,-49356.87683352962
770400.0,-55775.147818153055,6332.036715284023,-49443.111102869036
770500.0,-55682.5072451191,6473.617265799044,-49208.889979320054
770600.0,-55635.44915745039,6430.2135242026625,-49205.23563324773
770700.0,-55713.87350596576,6491.798851266289,-49222.07465469948
770800.0,-55747.24965976211,6249.085391324508,-49498.1642684376
770900.0,-55476.76719392607,6447.598255324142,-49029.16893860193
771000.0,-55486.91143027131,6409.92245842005,-49076.988971851264
771100.0,-55894.57700270273,6461.045035949708,-49433.53196675303
771200.0,-55290.282751847226,6377.154781616302,-48913.127970230926
771300.0,-55827.27548191523,6515.972771067498,-49311.30271084773
771400.0,-55728.260867544,6541.986927517899,-49186.2739400261
771500.0,-55759.58112352531,6543.076274179337,-49216.504849345976
771600.0,-55609.392789221776,6304.056719126144,-49305.33607009563
771700.0,-55956.32163842354,6323.58418340965,-49632.73745501389
771800.0,-55731.904064427064,6570.792411238163,-49161.1116531889
771900.0,-55821.95423278161,6305.583828749488,-49516.37040403212
772000.0,-55663.507700311064,6512.984329468054,-49150.52337084301
772100.0,-55947.073741026834,6485.965023808203,-49461.10871721863
772200.0,-55529.080117963866,6415.774811882518,-49113.30530608135
772300.0,-55788.87321225198,6572.175714050232,-49216.69749820175
772400.0,-55831.04385535828,6401.601539460823,-49429.44231589745
772500.0,-55756.210852766846,6461.18272540211,-49295.028127364734
772600.0,-55600.99546717464,6400.296474069581,-49200.698993105056
772700.0,-55682.038601018416,6269.643300145913,-49412.3953008725
772800.0,-55461.137046741205,6473.429812768063,-48987.70723397314
772900.0,-55546.37266778509,6607.043369786108,-48939.32929799898
773000.0,-55620.18647644186,6426.872042753848,-49193.31443368801
773100.0,-55620.83907554783,6360.664670123037,-49260.1744054248
773200.0,-55688.35077576549,6411.488362813785,-49276.862412951705
773300.0,-55628.619535711165,6575.464869824784,-49053.15466588638
773400.0,-55516.59631477058,6515.367526336601,-49001.228788433975
773500.0,-55651.26185503123,6378.670456459853,-49272.59139857138
773600.0,-55716.67430672671,6461.757734172037,-49254.91657255467
773700.0,-55751.789634230954,6405.713115075445,-49346.07651915551
773800.0,-55725.301245076094,6453.240450448665,-49272.06079462743
773900.0,-55444.722266138735,6432.163644063091,-49012.558622075645
774000.0,-55572.85913725489,6428.3722517074575,-49144.486885547434
774100.0,-55530.870466957145,6529.468702638079,-49001.40176431907
774200.0,-55564.567120473796,6329.975225500656,-49234.59189497314
774300.0,-55538.1532305631,6296.825772932976,-49241.32745763012
774400.0,-55470.289005722385,6513.8262996921085,-48956.462706030274
774500.0,-55429.198104547235,6384.60855410404,-49044.5895504432
774600.0,-55478.133556826084,6402.952581372054,-49075.18097545403
774700.0,-55411.62456234043,6415.3461849578525,-48996.27837738258
774800.0,-55423.989858104826,6400.381382701709,-49023.60847540312
774900.0,-55663.67054442919,6527.219735379232,-49136.45080904996
775000.0,-55431.27825059605,6329.113862549895,-49102.164388046156
775100.0,-55374.0230706139,6375.418947065757,-48998.60412354814
775200.0,-55555.88660871894,6351.087078643823,-49204.79953007511
775300.0,-55557.04010625155,6307.251473538263,-49249.78863271329
775400.0,-55563.38726717673,6366.111348334126,-49197.275918842606
775500.0,-55548.10509225715,6526.106591192627,-49021.998501064525
775600.0,-55472.54054993989,6487.1365057344465,-48985.40404420545
775700.0,-55465.54103310211,6431.420038858045,-49034.12099424407
775800.0,-55397.118098376624,6191.585337827738,-49205.532760548886
775900.0,-55372.54489158155,6547.476268189525,-48825.06862339203
776000.0,-55619.283242512385,6342.445302286019,-49276.83794022637
776100.0,-55158.710256809136,6417.188290047574,-48741.52196676156
776200.0,-55356.57194707538,6297.674948214435,-49058.896998860946
776300.0,-55445.94907464994,6431.877609831699,-49014.07146481825
776400.0,-55380.00316504734,6418.962956335588,-48961.040208711755
776500.0,-55721.846361871954,6483.189773771785,-49238.656588100166
776600.0,-55232.700587787105,6520.249057160192,-48712.45153062692
776700.0,-55405.91388578945,6399.697192283755,-49006.216693505696
776800.0,-55306.11167062851,6441.256145658852,-48864.85552496966
776900.0,-55416.36364451672,6360.224637058031,-49056.13900745869
777000.0,-55497.628642294294,6343.314342382513,-49154.314299911784
777100.0,-55556.873220709065,6475.929626231449,-49080.94359447762
777200.0,-55519.81274427849,6583.637714253202,-48936.17503002529
777300.0,-55487.73434979342,6451.662285208926,-49036.07206458449
777400.0,-55528.86087183398,6394.968429837554,-49133.89244199643
777500.0,-55315.157194759115,6346.622703607925,-48968.53449115119
777600.0,-55540.536373117284,6527.025478815263,-49013.51089430202
777700.0,-55514.933805872744,6366.037379886266,-49148.89642598648
777800.0,-55837.491286759505,6485.845864066077,-49351.64542269343
777900.0,-55620.24259179204,6388.715111940142,-49231.527479851895
778000.0,-55446.20482987078,6262.190513396477,-49184.014316474306
778100.0,-55300.25984476463,6371.977482111535,-48928.282362653095
778200.0,-55368.85612733223,6346.135540499628,-49022.7205868326
778300.0,-55275.33035715729,6395.229126026151,-48880.10123113114
