,Cluster,Num_Constituents,Total_Mass,Total_Charge,Sum_Radii
117,Frame1_Cluster117,2,1494.0,0,2.0
118,Frame1_Cluster118,2,1494.0,0,2.0
119,Frame1_Cluster119,2,716.0,0,2.0
120,Frame1_Cluster120,2,716.0,0,2.0
121,Frame1_Cluster121,2,716.0,0,2.0
122,Frame1_Cluster122,2,2505.1,0,1.9066587382057079
123,Frame1_Cluster123,2,716.0,0,2.0
124,Frame1_Cluster124,2,716.0,0,2.0
125,Frame1_Cluster125,2,2505.1,0,1.9066587382057079
126,Frame1_Cluster126,2,716.0,0,2.0
127,Frame1_Cluster127,2,716.0,0,2.0
128,Frame1_Cluster128,2,1494.0,0,2.0
129,Frame1_Cluster129,2,716.0,0,2.0
130,Frame1_Cluster130,2,1494.0,0,2.0
131,Frame1_Cluster131,2,716.0,0,2.0
132,Frame1_Cluster132,2,716.0,0,2.0
133,Frame1_Cluster133,2,716.0,0,2.0
134,Frame1_Cluster134,2,2505.1,0,1.9066587382057079
135,Frame1_Cluster135,2,716.0,0,2.0
136,Frame1_Cluster136,2,716.0,0,2.0
137,Frame1_Cluster137,2,716.0,0,2.0
138,Frame1_Cluster138,2,1494.0,0,2.0
139,Frame1_Cluster139,2,716.0,0,2.0
140,Frame1_Cluster140,2,2505.1,0,1.9066587382057079
141,Frame1_Cluster141,2,716.0,0,2.0
142,Frame1_Cluster142,2,1494.0,0,2.0
143,Frame1_Cluster143,2,2505.1,0,1.9066587382057079
144,Frame1_Cluster144,2,1494.0,0,2.0
145,Frame1_Cluster145,2,1494.0,0,2.0
146,Frame1_Cluster146,2,716.0,0,2.0
147,Frame1_Cluster147,2,1494.0,0,2.0
148,Frame1_Cluster148,2,716.0,0,2.0
149,Frame1_Cluster149,2,1494.0,0,2.0
150,Frame1_Cluster150,2,716.0,0,2.0
151,Frame1_Cluster151,2,716.0,0,2.0
152,Frame1_Cluster152,2,716.0,0,2.0
153,Frame1_Cluster153,2,1494.0,0,2.0
154,Frame1_Cluster154,2,716.0,0,2.0
155,Frame1_Cluster155,2,1494.0,0,2.0
156,Frame1_Cluster156,2,716.0,0,2.0
157,Frame1_Cluster157,2,2505.1,0,1.9066587382057079
158,Frame1_Cluster158,2,1494.0,0,2.0
159,Frame1_Cluster159,2,716.0,0,2.0
160,Frame1_Cluster160,2,716.0,0,2.0
161,Frame1_Cluster161,2,2505.1,0,1.9066587382057079
162,Frame1_Cluster162,2,716.0,0,2.0
163,Frame1_Cluster163,2,716.0,0,2.0
164,Frame1_Cluster164,2,716.0,0,2.0
165,Frame1_Cluster165,2,716.0,0,2.0
166,Frame1_Cluster166,2,2505.1,0,1.9066587382057079
167,Frame1_Cluster167,2,1494.0,0,2.0
168,Frame1_Cluster168,2,716.0,0,2.0
169,Frame1_Cluster169,2,716.0,0,2.0
170,Frame1_Cluster170,2,2505.1,0,1.9066587382057079
171,Frame1_Cluster171,2,716.0,0,2.0
172,Frame1_Cluster172,2,716.0,0,2.0
173,Frame1_Cluster173,2,1494.0,0,2.0
174,Frame1_Cluster174,2,1494.0,0,2.0
175,Frame1_Cluster175,2,716.0,0,2.0
176,Frame1_Cluster176,2,1494.0,0,2.0
177,Frame1_Cluster177,2,716.0,0,2.0
178,Frame1_Cluster178,2,2505.1,0,1.9066587382057079
179,Frame1_Cluster179,2,716.0,0,2.0
180,Frame1_Cluster180,2,1494.0,0,2.0
181,Frame1_Cluster181,2,1494.0,0,2.0
182,Frame1_Cluster182,2,1494.0,0,2.0
183,Frame1_Cluster183,2,716.0,0,2.0
184,Frame1_Cluster184,2,1494.0,0,2.0
185,Frame1_Cluster185,2,2505.1,0,1.9066587382057079
186,Frame1_Cluster186,2,1494.0,0,2.0
187,Frame1_Cluster187,2,716.0,0,2.0
188,Frame1_Cluster188,2,716.0,0,2.0
189,Frame1_Cluster189,2,716.0,0,2.0
190,Frame1_Cluster190,2,716.0,0,2.0
191,Frame1_Cluster191,2,716.0,0,2.0
192,Frame1_Cluster192,2,1494.0,0,2.0
193,Frame1_Cluster193,2,1494.0,0,2.0
194,Frame1_Cluster194,2,2505.1,0,1.9066587382057079
195,Frame1_Cluster195,2,1494.0,0,2.0
196,Frame1_Cluster196,2,1494.0,0,2.0
197,Frame1_Cluster197,2,2505.1,0,1.9066587382057079
198,Frame1_Cluster198,2,1494.0,0,2.0
199,Frame1_Cluster199,2,716.0,0,2.0
200,Frame1_Cluster200,2,1494.0,0,2.0
201,Frame1_Cluster201,2,1494.0,0,2.0
202,Frame1_Cluster202,2,1494.0,0,2.0
203,Frame1_Cluster203,2,2505.1,0,1.9066587382057079
204,Frame1_Cluster204,2,1494.0,0,2.0
205,Frame1_Cluster205,2,1494.0,0,2.0
206,Frame1_Cluster206,2,716.0,0,2.0
207,Frame1_Cluster207,2,716.0,0,2.0
208,Frame1_Cluster208,2,716.0,0,2.0
209,Frame1_Cluster209,2,1494.0,0,2.0
210,Frame1_Cluster210,2,2505.1,0,1.9066587382057079
211,Frame1_Cluster211,2,716.0,0,2.0
212,Frame1_Cluster212,2,1494.0,0,2.0
213,Frame1_Cluster213,2,1494.0,0,2.0
214,Frame1_Cluster214,2,2505.1,0,1.9066587382057079
215,Frame1_Cluster215,2,716.0,0,2.0
216,Frame1_Cluster216,2,1494.0,0,2.0
217,Frame1_Cluster217,2,2505.1,0,1.9066587382057079
218,Frame1_Cluster218,2,716.0,0,2.0
219,Frame1_Cluster219,2,1494.0,0,2.0
220,Frame1_Cluster220,2,716.0,0,2.0
221,Frame1_Cluster221,2,716.0,0,2.0
222,Frame1_Cluster222,2,2505.1,0,1.9066587382057079
223,Frame1_Cluster223,2,716.0,0,2.0
224,Frame1_Cluster224,2,1494.0,0,2.0
225,Frame1_Cluster225,2,1494.0,0,2.0
226,Frame1_Cluster226,2,716.0,0,2.0
227,Frame1_Cluster227,2,2505.1,0,1.9066587382057079
228,Frame1_Cluster228,2,716.0,0,2.0
229,Frame1_Cluster229,2,716.0,0,2.0
230,Frame1_Cluster230,2,716.0,0,2.0
231,Frame1_Cluster231,2,2505.1,0,1.9066587382057079
232,Frame1_Cluster232,2,716.0,0,2.0
233,Frame1_Cluster233,2,1494.0,0,2.0
234,Frame1_Cluster234,2,2505.1,0,1.9066587382057079
235,Frame1_Cluster235,2,2505.1,0,1.9066587382057079
236,Frame1_Cluster236,2,716.0,0,2.0
237,Frame1_Cluster237,2,1494.0,0,2.0
238,Frame1_Cluster238,2,2505.1,0,1.9066587382057079
239,Frame1_Cluster239,2,1494.0,0,2.0
240,Frame1_Cluster240,2,2272.0,0,2.0
241,Frame1_Cluster241,2,3283.1,0,1.9066587382057079
242,Frame1_Cluster242,2,3283.1,0,1.9066587382057079
243,Frame1_Cluster243,2,3283.1,0,1.9066587382057079
244,Frame1_Cluster244,2,2272.0,0,2.0
245,Frame1_Cluster245,2,2272.0,0,2.0
246,Frame1_Cluster246,2,2272.0,0,2.0
247,Frame1_Cluster247,2,2272.0,0,2.0
248,Frame1_Cluster248,2,2272.0,0,2.0
249,Frame1_Cluster249,2,3283.1,0,1.9066587382057079
250,Frame1_Cluster250,2,3283.1,0,1.9066587382057079
251,Frame1_Cluster251,2,2272.0,0,2.0
252,Frame1_Cluster252,2,2272.0,0,2.0
253,Frame1_Cluster253,2,3283.1,0,1.9066587382057079
254,Frame1_Cluster254,2,3283.1,0,1.9066587382057079
255,Frame1_Cluster255,2,2272.0,0,2.0
256,Frame1_Cluster256,2,2272.0,0,2.0
257,Frame1_Cluster257,2,3283.1,0,1.9066587382057079
258,Frame1_Cluster258,2,4294.2,0,1.813317476411416
259,Frame1_Cluster259,2,4294.2,0,1.813317476411416
260,Frame2_Cluster0,8,6987.1,0,7.906658738205708
261,Frame2_Cluster1,6,5726.2,0,5.813317476411417
262,Frame2_Cluster2,6,5493.1,0,5.906658738205708
263,Frame2_Cluster3,6,8293.3,0,5.719976214617124
264,Frame2_Cluster4,5,3579.1,0,4.906658738205708
265,Frame2_Cluster5,5,4902.0,0,5.0
266,Frame2_Cluster6,5,5368.2,0,4.813317476411416
267,Frame2_Cluster7,5,6146.2,0,4.813317476411416
268,Frame2_Cluster8,5,6146.2,0,4.813317476411416
269,Frame2_Cluster9,4,1432.0,0,4.0
270,Frame2_Cluster10,4,5010.2,0,3.8133174764114157
271,Frame2_Cluster11,4,3221.1,0,3.906658738205708
272,Frame2_Cluster12,4,1432.0,0,4.0
273,Frame2_Cluster13,4,3221.1,0,3.906658738205708
274,Frame2_Cluster14,4,2210.0,0,4.0
275,Frame2_Cluster15,4,2988.0,0,4.0
276,Frame2_Cluster16,4,3999.1,0,3.906658738205708
277,Frame2_Cluster17,3,1074.0,0,3.0
278,Frame2_Cluster18,3,1074.0,0,3.0
279,Frame2_Cluster19,3,2863.1,0,2.906658738205708
280,Frame2_Cluster20,3,2863.1,0,2.906658738205708
281,Frame2_Cluster21,3,1852.0,0,3.0
282,Frame2_Cluster22,3,1852.0,0,3.0
283,Frame2_Cluster23,3,2863.1,0,2.906658738205708
284,Frame2_Cluster24,3,2863.1,0,2.906658738205708
285,Frame2_Cluster25,3,1074.0,0,3.0
286,Frame2_Cluster26,3,1074.0,0,3.0
287,Frame2_Cluster27,3,2863.1,0,2.906658738205708
288,Frame2_Cluster28,3,2863.1,0,2.906658738205708
289,Frame2_Cluster29,3,1852.0,0,3.0
290,Frame2_Cluster30,3,1074.0,0,3.0
291,Frame2_Cluster31,3,1074.0,0,3.0
292,Frame2_Cluster32,3,1852.0,0,3.0
293,Frame2_Cluster33,3,1852.0,0,3.0
294,Frame2_Cluster34,3,1852.0,0,3.0
295,Frame2_Cluster35,3,1074.0,0,3.0
296,Frame2_Cluster36,3,1074.0,0,3.0
297,Frame2_Cluster37,3,1074.0,0,3.0
298,Frame2_Cluster38,3,1852.0,0,3.0
299,Frame2_Cluster39,3,1852.0,0,3.0
300,Frame2_Cluster40,3,3641.1,0,2.906658738205708
301,Frame2_Cluster41,3,2630.0,0,3.0
302,Frame2_Cluster42,3,2863.1,0,2.906658738205708
303,Frame2_Cluster43,3,2863.1,0,2.906658738205708
304,Frame2_Cluster44,3,3641.1,0,2.906658738205708
305,Frame2_Cluster45,3,2863.1,0,2.906658738205708
306,Frame2_Cluster46,3,3641.1,0,2.906658738205708
307,Frame2_Cluster47,3,1852.0,0,3.0
308,Frame2_Cluster48,3,1852.0,0,3.0
309,Frame2_Cluster49,3,1074.0,0,3.0
310,Frame2_Cluster50,3,2630.0,0,3.0
311,Frame2_Cluster51,3,2863.1,0,2.906658738205708
312,Frame2_Cluster52,2,1494.0,0,2.0
313,Frame2_Cluster53,2,716.0,0,2.0
314,Frame2_Cluster54,2,2505.1,0,1.9066587382057079
315,Frame2_Cluster55,2,716.0,0,2.0
316,Frame2_Cluster56,2,716.0,0,2.0
317,Frame2_Cluster57,2,716.0,0,2.0
318,Frame2_Cluster58,2,716.0,0,2.0
319,Frame2_Cluster59,2,716.0,0,2.0
320,Frame2_Cluster60,2,716.0,0,2.0
321,Frame2_Cluster61,2,716.0,0,2.0
322,Frame2_Cluster62,2,716.0,0,2.0
323,Frame2_Cluster63,2,716.0,0,2.0
324,Frame2_Cluster64,2,1494.0,0,2.0
325,Frame2_Cluster65,2,716.0,0,2.0
326,Frame2_Cluster66,2,1494.0,0,2.0
327,Frame2_Cluster67,2,716.0,0,2.0
328,Frame2_Cluster68,2,2505.1,0,1.9066587382057079
329,Frame2_Cluster69,2,716.0,0,2.0
330,Frame2_Cluster70,2,716.0,0,2.0
331,Frame2_Cluster71,2,1494.0,0,2.0
332,Frame2_Cluster72,2,1494.0,0,2.0
333,Frame2_Cluster73,2,1494.0,0,2.0
334,Frame2_Cluster74,2,716.0,0,2.0
335,Frame2_Cluster75,2,716.0,0,2.0
336,Frame2_Cluster76,2,716.0,0,2.0
337,Frame2_Cluster77,2,2505.1,0,1.9066587382057079
338,Frame2_Cluster78,2,1494.0,0,2.0
339,Frame2_Cluster79,2,1494.0,0,2.0
340,Frame2_Cluster80,2,1494.0,0,2.0
341,Frame2_Cluster81,2,716.0,0,2.0
342,Frame2_Cluster82,2,716.0,0,2.0
343,Frame2_Cluster83,2,716.0,0,2.0
344,Frame2_Cluster84,2,716.0,0,2.0
345,Frame2_Cluster85,2,1494.0,0,2.0
346,Frame2_Cluster86,2,716.0,0,2.0
347,Frame2_Cluster87,2,2505.1,0,1.9066587382057079
348,Frame2_Cluster88,2,1494.0,0,2.0
349,Frame2_Cluster89,2,1494.0,0,2.0
