Time [ps],Kinetic Temperature [kJ/mol],Pressure
100.001,1.000736066703425,0.0018600358537446313
100.00200000000001,1.00238330439246,0.001863094532032477
100.003,0.99899194877166,0.0018567246262554157
100.004,0.9916862998123718,0.001842807881433633
100.00500000000001,1.0011594307512588,0.0018608032195444148
100.006,1.0022205678387217,0.0018628340076816243
100.007,0.9939814871356142,0.001847086557426479
100.00800000000001,1.0029669289966896,0.001864250782145853
100.009,1.0018209396690132,0.0018619424610946747
100.01,1.000666988224429,0.001859766573389567
100.01100000000001,0.9944183664348597,0.0018478466015140534
100.012,1.0103671473015392,0.001878157209052585
100.013,0.9927244785057131,0.0018445903558574528
100.01400000000001,1.001587145495285,0.0018614556285537172
100.015,0.9989371028235904,0.0018563691863885455
100.016,0.9965422348586833,0.0018517097391344815
100.01700000000001,0.9998809212170559,0.0018581098112002226
100.018,1.0021142196128312,0.0018622787124991298
100.019,1.0019025074294488,0.0018619289414107433
100.02000000000001,1.0058501621771279,0.0018694110123008262
100.021,0.9953433454215987,0.0018494297253214282
100.022,0.9987113245525394,0.0018558266542636473
100.02300000000001,1.0015167210455627,0.0018610736084525453
100.024,1.0076405787572933,0.0018727485488044533
100.025,0.9975531681221694,0.0018535270972145363
100.02600000000001,1.001709643413184,0.001861444056512954
100.027,0.9899767134362762,0.0018390678358878904
100.028,1.0032061666598855,0.0018641936149194573
100.02900000000001,1.0020963986417164,0.00186207318210838
100.03,0.9951508576625164,0.001848977027774842
100.031,1.0013016760504543,0.0018606157228204245
100.03200000000001,0.997437599098993,0.001853202131644687
100.033,0.9972123383104404,0.0018526771591581717
100.034,1.0022680602595808,0.0018623849109396236
100.03500000000001,1.0017155411664045,0.0018612420115239336
100.036,1.0005684061815951,0.0018590708163972686
100.037,0.9998832103082136,0.0018578076244464999
100.03800000000001,1.0050131493011472,0.0018675677383824412
100.039,1.0037971635705556,0.0018652093934012775
100.04,1.0035919403912834,0.0018647958393217677
100.04100000000001,1.000078019347686,0.0018579737705043515
100.042,1.0017927525836292,0.001861275968151633
100.043,1.0002378048213647,0.001858267839391854
100.04400000000001,1.0002097039332805,0.0018582386856354086
100.045,1.0029577087646389,0.0018633177752147459
100.046,1.0003248741247506,0.0018582241578053832
