Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
114.80000000000001,-2257.884491777919,64031.472801632204,61773.58830985428
114.9,-2247.426966644415,64675.07426465346,62427.64729800905
115.0,-2274.7138687094985,64420.227456142886,62145.51358743339
115.10000000000001,-2315.884664003428,64207.50616773407,61891.62150373064
115.2,-2294.2620352794147,63938.20895204415,61643.94691676473
115.30000000000001,-2290.02259975327,64044.274781930304,61754.252182177035
115.4,-2313.8540668287787,64258.35169715239,61944.49763032362
115.5,-2318.5239327869135,64046.831082924575,61728.30715013766
115.60000000000001,-2358.059793119377,64041.80621942823,61683.746426308855
115.7,-2352.796470815139,63796.06249199502,61443.26602117988
115.80000000000001,-2371.9877986603287,64240.7350641352,61868.74726547487
115.9,-2387.1795362132343,64127.854053399795,61740.67451718656
116.0,-2405.289055748851,64377.10034946294,61971.81129371409
116.10000000000001,-2363.1846543624024,63759.155268529415,61395.97061416701
116.2,-2389.8994236459803,63920.11981902348,61530.2203953775
116.30000000000001,-2350.9791968863537,64047.78583508593,61696.806638199574
116.4,-2361.5099032055937,63893.344376267414,61531.83447306182
116.5,-2372.5634467111413,64122.00315843939,61749.43971172825
116.60000000000001,-2390.99662234042,64273.50019533948,61882.50357299906
116.7,-2389.2145527616867,64500.51359400227,62111.29904124058
116.80000000000001,-2374.1150900566895,64316.51343279148,61942.39834273479
116.9,-2418.233668031624,64159.01968778961,61740.78601975799
117.0,-2414.0293278066624,64386.38270264516,61972.3533748385
117.10000000000001,-2430.6584433053467,64299.77047968392,61869.112036378574
117.2,-2428.6539952212815,64141.81498407809,61713.160988856805
117.30000000000001,-2429.5080170749743,64333.521928316186,61904.013911241214
117.4,-2440.5915012552086,64390.83429602359,61950.24279476838
117.5,-2454.1928494351178,64367.85244115915,61913.659591724034
117.60000000000001,-2454.822270423161,64130.31928613124,61675.49701570808
117.7,-2433.5369537323027,64188.56280596444,61755.02585223213
117.80000000000001,-2449.9126837717085,64156.08742971429,61706.17474594258
117.9,-2457.595587328694,63894.76264581655,61437.16705848785
118.0,-2464.7293213291105,64403.65114221921,61938.9218208901
118.10000000000001,-2491.5750510059215,63723.99555677529,61232.42050576937
118.2,-2492.26558422131,63930.55342587842,61438.287841657104
118.30000000000001,-2483.9532823212166,64026.45904033904,61542.505758017825
118.4,-2510.842841835928,64226.97214056979,61716.12929873387
