Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
766900.0,-67011.92827968867,6407.06675329775,-60604.861526390916
767000.0,-67011.2851824846,6342.155106856662,-60669.13007562794
767100.0,-67117.26214897005,6335.53727594767,-60781.72487302238
767200.0,-67075.57575599091,6390.820456578241,-60684.75529941267
767300.0,-66907.83913616074,6312.365125519094,-60595.47401064164
767400.0,-66925.73526059516,6471.921754248549,-60453.81350634661
767500.0,-66705.31209739778,6309.028455840352,-60396.28364155743
767600.0,-67104.26447640563,6355.475088069488,-60748.78938833614
767700.0,-66935.3274263725,6479.344420009576,-60455.98300636293
767800.0,-67041.15869777236,6397.303752405533,-60643.85494536683
767900.0,-67051.26242918904,6575.848519754525,-60475.413909434516
768000.0,-67262.25511061883,6302.644865279218,-60959.610245339616
768100.0,-66930.55741408738,6285.209888863499,-60645.34752522388
768200.0,-67096.8273260306,6440.003831266996,-60656.82349476361
768300.0,-66821.74796604109,6516.859348396849,-60304.88861764424
768400.0,-67050.17630196523,6397.194974020899,-60652.981327944326
768500.0,-67100.58297875112,6399.952549881338,-60700.63042886978
768600.0,-67314.29883144685,6515.151972518673,-60799.14685892818
768700.0,-67022.88267838146,6634.701888325489,-60388.18079005597
768800.0,-66932.4962035713,6499.133194312208,-60433.36300925909
768900.0,-67010.2450034911,6394.904967573475,-60615.34003591763
769000.0,-66789.93994084439,6332.826318747475,-60457.11362209691
769100.0,-67190.25365696018,6500.337208908395,-60689.91644805179
769200.0,-67117.15106633095,6446.242097328411,-60670.908969002536
769300.0,-67191.26882568405,6338.174945875876,-60853.09387980817
769400.0,-67202.67614829664,6528.454643783691,-60674.22150451295
769500.0,-66898.60274479075,6508.823371599652,-60389.7793731911
769600.0,-67006.15894661922,6591.485684063387,-60414.673262555836
769700.0,-67167.19380969455,6354.641762248925,-60812.55204744563
769800.0,-67122.49488195119,6469.225595972515,-60653.26928597868
769900.0,-67248.68253331805,6424.056774909307,-60824.625758408736
770000.0,-67474.34508912748,6286.265238538393,-61188.07985058909
770100.0,-67177.75440484348,6521.028181523234,-60656.72622332025
770200.0,-67365.29556942242,6356.415766912954,-61008.879802509466
770300.0,-67019.67013788084,6512.786912583744,-60506.88322529709
