Time [ps],Kinetic Temperature [kJ/mol],Pressure
1000.0010000000001,0.9991971627079855,0.0012489276673592004
1000.0020000000001,0.995198127798818,0.0012438671159754383
1000.003,1.0097489605556504,0.0012633580485587447
1000.004,1.0019289565028644,0.0012522399459412772
1000.005,0.9979625153606343,0.00124667780238519
1000.0060000000001,0.9930173825440967,0.0012400811380912087
1000.0070000000001,1.0147352662638043,0.0012699278244435548
1000.008,1.0055952128684005,0.0012570856414926418
1000.009,0.9978226244533676,0.0012466102095300292
1000.0100000000001,0.9795675518719524,0.001221274202027464
1000.0110000000001,0.9826364960703026,0.0012255673399273368
1000.0120000000001,0.9995285909542041,0.0012489329499796777
1000.013,1.0077629994070751,0.0012601255724079257
1000.014,1.0081765333008152,0.001260248415926231
1000.0150000000001,1.0033648350368374,0.001254025508430042
1000.0160000000001,0.9864862752034066,0.0012307802654029313
1000.017,0.9977941145558546,0.0012460217292622107
1000.018,1.004296060851643,0.0012548830453296832
1000.019,0.9909322936329363,0.001236403338262874
1000.0200000000001,0.9842484422929405,0.0012272416932574816
1000.0210000000001,1.0061525318105013,0.0012572989914367133
1000.022,1.0210318312773172,0.0012778284824262224
1000.023,0.995760239589579,0.001242838243486389
1000.024,1.0129973317168477,0.0012665678184833435
1000.0250000000001,0.9956003527948671,0.0012429150324615075
1000.0260000000001,0.9989476586694632,0.0012477075382014548
1000.027,1.0285799298987943,0.0012883392425268696
1000.028,1.0046519494099138,0.0012549488774434893
1000.029,1.0079848045453355,0.0012594360613564647
1000.0300000000001,1.0080028982927174,0.0012593788745630826
1000.0310000000001,0.9956577804336125,0.0012424137240403296
1000.032,1.0188387248459048,0.0012740877212149468
1000.033,0.9881611187371477,0.0012320564202741324
1000.034,0.9884941478990563,0.0012319146300635495
1000.0350000000001,0.997034504042457,0.0012439297625367496
1000.0360000000001,1.0043445084584424,0.0012534952764097682
1000.037,0.9848445286848974,0.0012265950694163874
1000.038,1.0063106603782075,0.0012558668201701417
1000.0390000000001,0.9920285505242044,0.0012362226493500398
1000.0400000000001,0.9985357922128678,0.001245433638061891
1000.041,0.9824464434328284,0.0012233420904058964
1000.042,0.9839380861361544,0.0012251582557284639
1000.043,1.0065421676677302,0.0012559647482375364
1000.0440000000001,0.9945865853423668,0.001239737805077518
1000.0450000000001,1.0008031340791568,0.0012482596852222466
1000.046,1.0007185168213537,0.0012481269364682855
1000.047,1.006754605022728,0.0012561750613861824
1000.048,0.9938758080872864,0.001238436449949884
1000.0490000000001,0.9939677800531795,0.0012382449579360524
1000.0500000000001,0.9973573910507907,0.0012428947009157274
1000.051,1.0098627817356833,0.0012598997162060937
1000.052,0.9791248561278207,0.0012172112848836067
1000.053,1.0020518701131162,0.0012489601050797363
1000.0540000000001,1.0066611449565,0.0012553494004215427
1000.0550000000001,0.9900565724021811,0.001232771516870592
1000.056,1.0007412256489283,0.0012468571368267976
1000.057,1.011535284620296,0.0012617577056304858
1000.058,1.0088022392721516,0.0012580079021944023
1000.0590000000001,1.001228432949877,0.0012479895469001245
1000.0600000000001,0.9901551604135947,0.0012325888828727267
1000.061,0.9866795334217531,0.0012281097948276672
1000.062,0.9934948152168304,0.0012370980219165897
1000.0630000000001,1.0064986786590697,0.0012551250303235865
1000.0640000000001,0.9840429408168869,0.0012246275492479195
1000.065,1.042035828898062,0.0013040876047787746
1000.066,1.009670576952246,0.001259693724499511
1000.067,1.0201370380866246,0.0012740132236381996
1000.0680000000001,1.019403341134394,0.001272845973169241
1000.0690000000001,1.0146397503874072,0.0012662186296428673
1000.07,0.9943189464565237,0.0012379656237058124
1000.071,0.9914822140157311,0.0012341087765201225
1000.072,1.011314496430986,0.0012612954732034243
1000.0730000000001,0.9878066664946213,0.001228682730442697
1000.0740000000001,0.9884095383688725,0.0012298198506570537
1000.075,1.0101649360069151,0.0012595340662948222
1000.076,0.999825535946068,0.0012455868598452537
1000.077,1.0142828067840313,0.0012654956820839028
1000.0780000000001,0.9834670256465163,0.0012230261237987387
1000.0790000000001,1.0065531396818241,0.0012537771196497942
1000.08,0.9800461249022782,0.0012175654232975978
1000.081,1.0071258600920299,0.0012546160965356723
1000.082,1.0044999095138907,0.0012507102409701958
1000.0830000000001,0.9844053153625092,0.0012233087053055217
1000.0840000000001,1.0059114386707502,0.0012528089711143558
1000.085,0.9854542515807467,0.0012240993780189403
1000.086,1.0024830929953779,0.0012473362853053361
1000.0870000000001,1.0275988873894715,0.0012815421812879162
1000.0880000000001,1.0038832385263095,0.001249226534320076
1000.089,1.0231728853144855,0.001275666910695399
1000.09,1.0068883217387845,0.0012532614914262175
1000.091,0.9943393928999238,0.0012357920352445214
1000.0920000000001,1.020215319915129,0.0012710932916307853
1000.0930000000001,1.0036399965064833,0.0012475074237519679
1000.094,1.0084854230699971,0.001254508702241127
1000.095,1.0076678288232104,0.0012532424654419002
1000.096,1.0134154776444366,0.0012608857755010792
1000.0970000000001,1.003627081991833,0.0012469941321120379
1000.0980000000001,0.9855954778170851,0.0012221475083721957
1000.099,1.0046524132022556,0.0012480295624607762
1000.1,0.9960902079175233,0.0012360782657217185
1000.2,0.9827869770847457,0.001210333027603362
1000.3000000000001,1.0091863847431666,0.00123765407713958
1000.4000000000001,1.0284214636634212,0.001255398428397538
1000.5,0.979853856226499,0.0011804886587796644
1000.6,0.9945052710585657,0.0011968837776055396
1000.7,1.008274138476691,0.0012259856998633684
