Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
246200.0,-63273.86490273707,6398.035871921091,-56875.82903081598
246300.0,-63340.534379550394,6460.58155146448,-56879.952828085916
246400.0,-63345.961593422384,6458.998365978263,-56886.963227444125
246500.0,-63494.21515156671,6367.495443873216,-57126.71970769349
246600.0,-63736.07967340941,6428.451370411756,-57307.628302997655
246700.0,-63710.78430318218,6400.269789386004,-57310.51451379618
246800.0,-63867.87763929819,6344.648800746175,-57523.228838552015
246900.0,-63671.62677492414,6367.603547892251,-57304.02322703189
247000.0,-63543.76739035367,6403.739482610048,-57140.02790774362
247100.0,-63415.35411542142,6432.622921654511,-56982.73119376691
247200.0,-63560.25047025474,6556.614692309841,-57003.635777944895
247300.0,-63234.10121315226,6397.067773948103,-56837.033439204155
247400.0,-63694.24354662801,6526.9005784386545,-57167.342968189354
247500.0,-63419.57106740923,6513.258557414435,-56906.3125099948
247600.0,-63434.36331947682,6369.413168283041,-57064.95015119378
247700.0,-63568.14198332823,6477.845784254566,-57090.29619907366
247800.0,-63669.8350511522,6378.596545975291,-57291.23850517691
247900.0,-63780.60768328991,6524.264182986799,-57256.34350030311
248000.0,-63483.522525244785,6344.340711982793,-57139.181813261996
248100.0,-63669.83052481324,6294.923884761373,-57374.906640051864
248200.0,-63543.694478115925,6452.972865153337,-57090.72161296259
248300.0,-63495.3705972702,6405.3280198806415,-57090.04257738956
248400.0,-63468.03123085174,6542.953106178627,-56925.07812467311
248500.0,-63493.21176226186,6439.999316244139,-57053.21244601772
248600.0,-63234.2433740538,6408.567724699777,-56825.67564935403
248700.0,-63519.29946760631,6396.956358491498,-57122.34310911481
248800.0,-63534.723500326174,6304.791486238016,-57229.93201408816
248900.0,-63539.33134276722,6524.608927348887,-57014.722415418335
249000.0,-63333.83116474074,6384.281011873432,-56949.550152867305
249100.0,-63424.03494430902,6482.106529523218,-56941.928414785805
249200.0,-63415.11046539605,6296.912594575845,-57118.19787082021
249300.0,-63350.822640695435,6294.213771926261,-57056.60886876917
249400.0,-63557.62914568068,6385.738321752787,-57171.89082392789
249500.0,-63355.64969690041,6490.880957873063,-56864.76873902734
249600.0,-63306.00718975751,6388.993573079284,-56917.013616678225
249700.0,-63197.46043368469,6375.145593255469,-56822.31484042922
249800.0,-63417.892560528824,6403.968464921042,-57013.924095607785
249900.0,-63432.879169482425,6601.233565926008,-56831.64560355642
250000.0,-63379.121455721244,6367.833607076565,-57011.28784864468
250100.0,-63426.49047447184,6305.5430336474765,-57120.94744082436
250200.0,-63518.54985093701,6407.8264991825035,-57110.7233517545
250300.0,-63305.63588548108,6479.436516613708,-56826.199368867376
250400.0,-63554.2502115688,6422.993010380879,-57131.25720118792
250500.0,-63529.380692041574,6391.152967572134,-57138.22772446944
250600.0,-63410.26439689171,6373.580889767415,-57036.6835071243
250700.0,-63246.42482360655,6403.3238004193645,-56843.101023187184
250800.0,-63066.424299539314,6418.903152809644,-56647.52114672967
