RDF_LargeN_LargeN,RDF_LargeN_LargeP,RDF_LargeN_MedN,RDF_LargeN_MedO,RDF_LargeN_MedP,RDF_LargeN_SmallN,RDF_LargeN_SmallO,RDF_LargeN_SmallP,RDF_LargeP_LargeN,RDF_LargeP_LargeP,RDF_LargeP_MedN,RDF_LargeP_MedO,RDF_LargeP_MedP,RDF_LargeP_SmallN,RDF_LargeP_SmallO,RDF_LargeP_SmallP,RDF_MedN_LargeN,RDF_MedN_LargeP,RDF_MedN_MedN,RDF_MedN_MedO,RDF_MedN_MedP,RDF_MedN_SmallN,RDF_MedN_SmallO,RDF_MedN_SmallP,RDF_MedO_LargeN,RDF_MedO_LargeP,RDF_MedO_MedN,RDF_MedO_MedO,RDF_MedO_MedP,RDF_MedO_SmallN,RDF_MedO_SmallO,RDF_MedO_SmallP,RDF_MedP_LargeN,RDF_MedP_LargeP,RDF_MedP_MedN,RDF_MedP_MedO,RDF_MedP_MedP,RDF_MedP_SmallN,RDF_MedP_SmallO,RDF_MedP_SmallP,RDF_SmallN_LargeN,RDF_SmallN_LargeP,RDF_SmallN_MedN,RDF_SmallN_MedO,RDF_SmallN_MedP,RDF_SmallN_SmallN,RDF_SmallN_SmallO,RDF_SmallN_SmallP,RDF_SmallO_LargeN,RDF_SmallO_LargeP,RDF_SmallO_MedN,RDF_SmallO_MedO,RDF_SmallO_MedP,RDF_SmallO_SmallN,RDF_SmallO_SmallO,RDF_SmallO_SmallP,RDF_SmallP_LargeN,RDF_SmallP_LargeP,RDF_SmallP_MedN,RDF_SmallP_MedO,RDF_SmallP_MedP,RDF_SmallP_SmallN,RDF_SmallP_SmallO,RDF_SmallP_SmallP,r
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.69067443847655,0.0,13.819260711669921,45.2143247795105,60.267165679931644,0.0,0.0,185.0764715576172,243.79884552001954,266.3997575378418,25.171770553588868,105.98183113098145,88.09516906738281,0.0,0.0,0.0,263.8397023010254,0.0,56.576960258483886,234.01760803222658,554.9591339111328,0.0,0.0,14.014746189117432,25.33670042037964,57.50023303985596,14.874369201660157,49.216805953979495,56.93719551086426,0.0,0.0,45.82127208709717,106.60030075073242,237.66719970703124,49.18176498413086,217.0966732788086,212.83793548583984,0.0,0.0,60.635312957763674,87.96963645935058,559.545531616211,56.48596092224121,211.30160247802735,197.2865835571289,0.0726025390625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.87174667358397,0.0,10.904421820640565,48.68754486083984,88.53784759521484,0.0,0.0,275.9378702545166,239.58018478393555,172.5821691894531,24.54086658477783,104.56056259155274,94.64184425354004,0.0,0.0,0.0,170.92369277954103,0.0,52.446333236694336,214.20712524414063,478.02345260620115,0.0,0.0,11.058674187660218,24.701662368774414,53.30219921112061,14.744319725036622,49.2178630065918,51.80806999206543,0.0,0.0,49.34111499786377,105.17073822021484,217.54776092529298,49.182821350097655,217.184560546875,220.86666564941407,0.0,0.0,89.07869018554688,94.50698684692382,481.9740171813965,51.39748481750488,219.27237823486328,201.5222543334961,0.07306350708007812
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.2199495697021,0.0,10.356225171089172,45.53894731521606,111.79722045898437,0.0,0.0,309.5376628875732,181.98886016845702,202.03603973388672,26.321803474426268,116.12767333984375,134.69070846557617,0.0,0.0,0.0,200.09450622558595,0.0,55.234487228393554,219.23295806884767,462.1797241210937,0.0,0.0,10.5027228307724,26.494268531799317,56.135854721069336,14.061351776123047,50.23143310546875,44.40085342407227,0.0,0.0,46.15025043487549,116.80535018920898,222.65197052001952,50.195670471191406,218.9128646850586,228.88962829589843,0.0,0.0,112.48014022827148,134.498779296875,465.9993640136719,44.04897109985352,227.23742767333985,217.24527709960938,0.07352447509765625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.1178662109375,0.0,11.215482540130616,53.215427474975584,63.697261047363284,0.0,0.0,276.18586395263674,130.30307739257813,260.60610275268556,25.939136619567872,132.63971939086915,164.23615600585939,0.0,0.0,0.0,258.10171875,0.0,45.47924564361572,220.21088592529296,386.59245513916017,0.0,0.0,11.374135360717773,26.109094543457033,46.22141674041748,13.377526092529298,49.95495422363281,47.000809860229495,0.0,0.0,53.92977874755859,133.41375549316408,223.64515258789064,49.91938819885254,214.13198913574217,229.17887481689453,0.0,0.0,64.08635620117188,164.0021266937256,389.78740631103517,46.62832290649414,227.52458801269532,193.25595794677736,0.07398544311523438
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.02983963012696,0.0,12.0526966714859,66.53853393554688,58.7167251586914,0.0,0.0,297.25559738159177,122.03759490966797,215.83084533691405,28.343099365234377,117.17211044311523,225.21482063293456,0.0,0.0,0.0,213.75674407958985,0.0,46.16907585144043,228.25479064941408,360.9634393310547,0.0,0.0,12.223192749023438,28.528808135986328,46.92250270843506,12.965030975341797,51.07934463500977,47.39105861663818,0.0,0.0,67.43173065185547,117.85588775634766,231.81450469970704,51.042977752685545,217.15313842773438,208.1999658203125,0.0,0.0,59.07539459228516,224.89389739990236,363.9465740966797,47.0154780960083,206.69711151123047,276.59942092895506,0.0744464111328125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.8351425170898,0.0,15.306057004928588,77.25779037475586,27.617041015625,0.0,0.0,305.11977935791015,85.47324211120605,271.4414212036133,30.03357509613037,115.98485992431641,189.3469674682617,0.0,0.0,0.0,268.8329202270508,0.0,42.54470729827881,285.6263122558594,424.66856384277344,0.0,0.0,15.522574310302735,30.230359954833986,43.23898941040039,12.6782737159729,52.64066123962402,44.82574142456055,0.0,0.0,78.29488006591797,116.66170272827148,290.08075469970703,52.603182067871096,220.15977844238282,196.0693472290039,0.0,0.0,27.7857421875,189.0771548461914,428.1782080078125,44.47049194335938,194.65405303955077,365.8687268066406,0.07490737915039063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.3109411621094,0.0,18.983475608825685,62.158276329040525,40.920867919921875,0.0,0.0,276.38037979125977,84.43191207885742,491.79777954101564,29.88246105194092,110.34986618041992,150.41689315795898,0.0,0.0,0.0,487.0716741943359,0.0,45.753491172790525,292.64773529052735,458.6267720031738,0.0,0.0,19.25201232910156,30.07825614929199,46.50013645172119,12.271781635284423,53.10297630310058,43.65918708801269,0.0,0.0,62.99267375946045,110.99382492065429,297.211676940918,53.06516845703125,213.80962158203124,192.97632064819337,0.0,0.0,41.170834350585935,150.20254974365236,462.41703475952147,43.313182792663575,191.58335403442382,328.2687808227539,0.07536835193634034
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.13695404052737,0.0,18.64268798828125,34.625425758361814,47.16222229003906,0.0,0.0,284.26544189453125,81.26962005615235,457.40888427734376,33.021223602294924,101.32475799560547,104.66136421203613,0.0,0.0,0.0,453.01325439453126,0.0,42.659535598754886,298.69077850341796,483.99259521484373,0.0,0.0,18.90640432357788,33.23758464813233,43.355691795349124,12.920255794525147,52.516344451904295,42.12986106872559,0.0,0.0,35.09022846221924,101.91604934692383,303.3489672851563,52.4789542388916,221.33296844482422,189.14585052490236,0.0,0.0,47.450314331054685,104.51222396850586,487.99251068115234,41.795977096557614,187.78053466796874,291.5482614135742,0.07582931995391845
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.6010314941406,0.0,17.270339250564575,32.69158309936523,58.575234985351564,0.0,0.0,257.52932312011717,85.57261413574219,418.70709533691405,31.129733085632324,103.82036346435547,118.71879119873047,0.0,0.0,0.0,414.6833920288086,0.0,40.201293563842775,280.00836059570315,418.58156127929686,0.0,0.0,17.51464204788208,31.333701000213622,40.857334213256834,13.675205688476563,51.83916831970215,41.84530395507812,0.0,0.0,33.13042694091797,104.42622039794922,284.3751821899414,51.802260131835936,223.24018402099608,183.82264877319335,0.0,0.0,58.93304382324219,118.54962219238281,422.0408856201172,41.513674621582034,182.4957568359375,244.9069644165039,0.07629028797149658
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.9834786987305,0.0,15.119615268707275,38.793509254455564,42.0901318359375,0.0,0.0,259.92974502563476,76.19764862060546,291.3515852355957,31.94795440673828,106.56868728637696,140.6307600402832,0.0,0.0,0.0,288.5517448425293,0.0,53.78617446899414,253.53754974365233,298.8571508789062,0.0,0.0,15.333495178222655,32.157282524108886,54.66390487670898,13.11073419570923,50.35756256103516,47.10668212890625,0.0,0.0,39.31426532745361,107.19058227539062,257.4915576171875,50.32170951843262,214.81986572265626,202.67516967773437,0.0,0.0,42.3472412109375,140.4303662109375,301.32702087402345,46.7333568572998,201.21219635009766,203.92840896606447,0.0767512559890747
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.77782119750975,0.0,15.686552271842956,36.35740694046021,94.87474655151367,0.0,0.0,240.57920059204102,56.72556892395019,310.31461166381837,34.86753200531006,120.52278991699218,115.27752716064452,0.0,0.0,0.0,307.33253257751466,0.0,49.5332601928711,236.54833862304687,275.91013397216796,0.0,0.0,15.908451933860778,35.09599018096924,50.341588439941404,13.110447292327882,49.7027766418457,52.02171516418457,0.0,0.0,36.8454598236084,121.22611480712891,240.23739013671874,49.66738983154297,214.3004766845703,216.0794598388672,0.0,0.0,95.45429473876953,115.11326133728028,278.19036254882815,51.60943649291992,214.5197280883789,218.0411178588867,0.07721222400665283
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.30216369628906,0.0,14.49922712802887,30.887745800018312,125.8594467163086,0.0,0.0,158.48888046264648,78.47636596679688,188.41969017028808,33.0394588470459,118.62943054199219,150.85892040252685,0.0,0.0,0.0,186.6090087890625,0.0,46.76919258117676,218.63939910888672,231.38092758178712,0.0,0.0,14.70433102607727,33.25593925476074,47.53241359710693,13.202754096984863,51.02182228088379,54.35789566040039,0.0,0.0,31.30237422943115,119.32171005249023,222.04915618896484,50.98549713134766,222.2458068847656,209.07104705810548,0.0,0.0,126.62826004028321,150.64395072937012,233.29315185546875,53.92710304260254,207.5619030761719,208.03213256835937,0.07767319202423095
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.1418844604492,0.0,17.090087523460387,33.094674301147464,104.07151229858398,0.0,0.0,129.1085998535156,58.416353149414064,220.27829010009765,32.15097620010376,135.25726135253908,178.29156524658202,0.0,0.0,0.0,218.1614520263672,0.0,48.610400619506834,238.00459259033204,167.48812316894532,0.0,0.0,17.331840753555298,32.36163486480713,49.40366840362549,13.029902019500732,51.71358634948731,53.68775039672852,0.0,0.0,33.53892749786377,136.04657150268554,241.7163522338867,51.676768188476565,222.09492034912108,221.68255981445313,0.0,0.0,104.70724182128906,178.03750732421875,168.87231262207033,53.26226806640625,220.0823846435547,193.83606475830078,0.07813416004180908
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.6227953338623,0.0,17.096238880157472,24.610170745849608,134.21276977539063,0.0,0.0,181.98543952941895,32.84826583862305,318.7359536743164,31.89849349975586,132.8383758544922,211.68880645751952,0.0,0.0,0.0,315.67295043945313,0.0,50.405709762573245,214.63296844482423,207.27204376220703,0.0,0.0,17.33807933807373,32.107498512268066,51.22827537536621,12.781392211914062,51.774104309082034,49.666802978515626,0.0,0.0,24.940531730651855,133.61357040405272,217.98024230957031,51.73724304199219,222.87098419189454,218.2578271484375,0.0,0.0,135.032618560791,211.38715911865233,208.98502349853516,49.273187408447264,216.68237182617187,127.71308624267579,0.0785951280593872
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.54912002563475,0.0,15.421418781280517,34.367366542816164,81.82258728027344,0.0,0.0,260.499656829834,50.17505897521973,161.67515670776368,33.62606861114502,147.09370819091797,222.30336715698243,0.0,0.0,0.0,160.1214892578125,0.0,40.708274383544925,206.73416061401366,281.684296875,0.0,0.0,15.639567518234253,33.8463920211792,41.37258792877197,12.700967121124268,49.402458877563475,48.762669982910154,0.0,0.0,34.82870590209961,147.95209396362304,209.9582455444336,49.367285842895505,224.09868774414062,197.3388214111328,0.0,0.0,82.32240631103515,221.98659637451172,284.0122543334961,48.37622016906738,195.91436767578125,67.41705230712891,0.07905609607696533
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.19074462890626,0.0,14.48839599609375,45.6032287979126,64.94582817077637,0.0,0.0,230.91979934692384,72.9331697845459,224.43153396606445,36.32435966491699,142.86334747314453,186.8304606628418,0.0,0.0,0.0,222.27479064941406,0.0,40.17956886291504,188.67846755981446,227.80255493164063,0.0,0.0,14.693346395492554,36.56236324310303,40.83525455474854,12.462493019104004,50.308818893432615,48.31585113525391,0.0,0.0,46.21539478302002,143.69704666137696,191.6209765625,50.27300086975097,204.87013610839844,176.88786560058594,0.0,0.0,65.34255302429199,186.5642367553711,229.68519958496094,47.93294227600098,175.61103057861328,109.17137145996094,0.07951706886291504
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.4726596069336,0.0,14.570692749023438,57.95952602386475,59.354853820800784,0.0,0.0,192.9171622467041,74.0183348083496,173.06990234375,36.52721229553222,155.19097137451172,207.33544052124023,0.0,0.0,0.0,171.40672424316406,0.0,36.63665588378906,209.56222442626952,130.66407135009766,0.0,0.0,14.776807570457459,36.76654457092285,37.23452514648437,11.971774711608887,48.886923446655274,47.471119995117185,0.0,0.0,58.737562065124514,156.09660736083984,212.83041595458985,48.85211753845215,195.07588287353516,170.3894355773926,0.0,0.0,59.71742706298828,207.03999664306642,131.74393264770507,47.09490577697754,169.15951080322264,120.5316943359375,0.07997803688049317
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.12268966674804,0.0,16.41976879119873,49.111818370819094,75.44121688842773,0.0,0.0,208.6852540588379,84.57589164733886,189.4642172241211,31.41925518035889,139.97242446899415,229.07949172973633,0.0,0.0,0.0,187.64349655151366,0.0,29.109750270843506,196.730556640625,145.6606317138672,0.0,0.0,16.65203966140747,31.625120086669924,29.584789562225343,11.907920455932617,47.10893440246582,47.587936096191406,0.0,0.0,49.771083421707154,140.7892497253418,199.79863662719725,47.075394821166995,187.85977722167968,191.23080749511718,0.0,0.0,75.90205581665039,228.75306274414064,146.86442504882814,47.2107958984375,189.85044036865236,164.87611755371094,0.08043900489807129
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.97029754638672,0.0,19.100603923797607,47.35458911895752,65.11256851196289,0.0,0.0,196.44118591308595,132.46760543823243,90.81701599121094,31.94752254486084,145.27850143432616,182.2016600036621,0.0,0.0,0.0,89.94428009033203,0.0,31.73474666595459,168.8708531188965,173.892265625,0.0,0.0,19.370798187255858,32.156848373413084,32.25262268066406,11.623601989746094,47.290834503173826,44.439465675354,0.0,0.0,47.99026603698731,146.126287689209,171.5044497680664,47.25716415405273,190.6317303466797,189.7551953125,0.0,0.0,65.51031196594238,181.94202919006347,175.32937866210938,44.08727767944336,188.38548095703126,178.06891967773439,0.08089997291564942
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.285128173828124,182.11266510009764,0.0,14.560091738700867,46.37524974822998,83.10505020141602,0.0,0.0,183.48655868530273,85.45654174804687,147.03322662353514,31.379337501525878,153.511844329834,165.55268661499022,0.0,0.0,0.0,145.62025520324707,0.0,34.464320030212406,189.7467446899414,213.56710540771485,0.0,0.0,14.766057062149049,31.58494041442871,35.02673992156983,11.775312728881836,45.806107635498044,46.37540298461914,0.0,0.0,46.997781352996824,154.40768280029297,192.70591156005858,45.7734945678711,187.71361419677734,166.28656463623048,0.0,0.0,83.61270126342774,165.31678848266603,215.33210586547852,46.00787254333496,165.0862547302246,139.49188262939452,0.08136094093322754
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.613125,165.69984146118165,6.94406753540039,11.830810775756836,41.45930660247803,50.92316818237305,0.0,0.0,166.94990783691406,64.29085418701172,193.10214294433592,28.885479393005372,149.82064331054687,177.0103158569336,0.0,0.0,6.929219970703125,191.24646118164063,0.0,27.043634014129637,189.46444580078125,219.13657211303712,0.0,0.0,11.998167095184327,29.074742431640626,27.484956436157226,11.975170974731446,45.30556503295898,44.3028678894043,0.0,0.0,42.01584709167481,150.69493881225586,192.4192059326172,45.27330924987793,184.0272183227539,167.8332699584961,0.0,0.0,51.23423568725586,176.7580892944336,220.94759628295898,43.95176155090332,166.62179748535155,156.67195251464844,0.08182190895080567
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.74705383300781,164.7944659423828,109.86296630859376,11.651563892364502,35.056482772827145,60.65351623535156,0.0,0.0,166.0377038574219,92.63363800048828,177.77482482910156,27.25606128692627,139.60283752441407,173.38534240722657,0.0,0.0,109.62806396484375,176.06643310546875,0.0,29.383076038360596,157.09161651611328,172.03610321044923,0.0,0.0,11.816385173797608,27.43464775085449,29.862576274871827,12.459901084899903,45.305385971069335,47.286977767944336,0.0,0.0,35.52707290649414,140.41750549316407,159.54151397705078,45.27312950134277,178.25138946533204,164.01544326782226,0.0,0.0,61.02402221679687,173.13827453613283,173.45787689208984,46.912222442626955,162.83152633666992,143.003448638916,0.0822828769683838
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.51785614013673,185.44306640625,172.01871917724608,9.989023728370666,31.659007406234743,31.687661361694335,0.0,0.0,186.84207641601563,145.49082664489745,183.39774291992188,25.550133380889893,133.93214889526368,177.9717879486084,0.0,0.0,171.65091888427733,181.6353204345703,20.77879150390625,34.22849720001221,155.67655838012695,153.24360046386718,0.0,0.0,10.130327105522156,25.717542877197264,34.78706813812256,12.281545391082764,45.162554321289065,44.106968307495116,0.0,0.0,32.0839912033081,134.71372497558593,158.1043859863281,45.13039962768555,177.0334600830078,157.60353973388672,0.0,0.0,31.881227569580076,177.71818855285645,154.51006713867187,43.75741485595703,156.46590789794922,92.96793182373047,0.08274384498596192
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.39224700927734,160.23638191223145,118.63357299804687,10.705578374862672,34.142214183807376,38.0522802734375,0.0,0.0,161.44523231506346,104.80263916015625,153.46626976013184,27.646687583923338,129.32628021240234,181.9058432006836,0.0,0.0,118.379912109375,151.99148223876952,97.60757141113281,26.67920732498169,154.2797998046875,145.1270602416992,0.0,0.0,10.857017736434937,27.82783348083496,27.11458324432373,12.735278129577637,43.73374473571777,43.05645774841309,0.0,0.0,34.60053165435791,130.08098007202148,156.68584732055663,43.702607498168945,167.25891632080078,149.9990562438965,0.0,0.0,38.284726257324216,181.64663894653322,146.32644775390625,42.71523010253906,148.91631454467773,98.41425842285156,0.08320481300354005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.10035888671875,162.14062744140625,228.0197705078125,14.087030458450318,41.053086576461794,83.01691726684571,0.0,0.0,163.3638394165039,101.01633193969727,148.59646560668946,29.260311698913576,113.46268005371094,130.55262199401855,0.0,0.0,227.53222564697265,147.16847946166993,269.2832339477539,30.453611888885497,170.5932322692871,161.31591773986815,0.0,0.0,14.286302633285523,29.452030067443847,30.95058195114136,13.343857688903809,41.91168548583985,43.21951930999756,0.0,0.0,41.60417421340942,114.12480651855469,173.25369232177735,41.88184555053711,173.17307342529296,147.2084980773926,0.0,0.0,83.52402969360351,130.36659049987793,162.64910217285157,42.876998863220216,146.14589660644532,107.57894393920898,0.08366578102111816
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.47099975585937,111.44223846435547,183.9249690246582,14.157756156921387,46.42470142364502,74.44582641601562,0.0,0.0,112.28297302246094,115.5504182434082,62.98800163269043,28.940435333251955,108.16927536010742,119.15231369018555,0.0,0.0,183.5317088317871,62.382696533203124,226.13723602294922,33.731048126220706,157.75538711547853,155.78344535827637,0.0,0.0,14.358029594421387,29.130057983398437,34.2815022277832,12.335044918060303,42.17342521667481,42.825667724609374,0.0,0.0,47.04789583206177,108.80050842285156,160.21563873291015,42.14339942932129,169.2968637084961,143.90337066650392,0.0,0.0,74.90058471679687,118.98252475738525,157.0709023284912,42.486269607543946,142.86463104248048,69.66855316162109,0.08412674903869628
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.899666748046876,110.2323681640625,259.8974133300781,14.226339664459228,41.945468769073486,64.97436218261718,0.0,0.0,111.06397613525391,75.62438987731933,104.87869110107422,29.07386260986328,105.0890086364746,82.03383926391602,0.0,0.0,259.34172302246094,103.87082260131837,263.4479125976562,37.59922557830811,148.02036727905272,191.37256042480467,0.0,0.0,14.427583255767821,29.264359855651854,38.21280284881592,11.547649955749511,41.44648048400879,40.26084297180176,0.0,0.0,42.508535633087156,105.70226760864257,150.3287924194336,41.41697196960449,173.6872946166992,136.82956756591796,0.0,0.0,65.37126159667969,81.91694187164306,192.95413757324218,39.94177116394043,135.84188415527345,48.86501296997071,0.08458771705627441
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.17757354736328,134.7475859069824,227.091025390625,10.99402156829834,34.30500812530518,47.13210304260254,0.0,0.0,135.76413818359376,89.25691444396972,72.92855743408204,26.88264133453369,111.36265365600586,51.871725158691405,0.0,0.0,226.6054718017578,72.22772277832031,132.75657257080078,38.9080239868164,158.55480529785157,178.2380100250244,0.0,0.0,11.149541110992432,27.05878089904785,39.542958908081054,11.005753021240235,41.455541458129886,35.59379188537598,0.0,0.0,34.76551156044006,112.01252365112305,161.02752532958985,41.426026840209964,181.6487875366211,133.92623840332033,0.0,0.0,47.42001365661621,51.79781021118164,179.71104301452635,35.311706352233884,132.9595162963867,95.43276794433594,0.08504868507385253
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.69672355651855,243.72377563476562,8.439646558761597,27.095324420928954,48.744761352539065,0.0,0.0,88.35832015991211,83.25182197570801,107.70877479553222,24.987599296569826,113.57398849487305,51.82215351104736,0.0,0.0,243.20265914916993,106.67371559143066,286.97909271240235,43.781470413208005,169.6261428833008,196.9941357421875,0.0,0.0,8.559032497406006,25.151322021484376,44.495935897827145,10.664565906524658,41.93149208068848,34.450103187561034,0.0,0.0,27.45904446601868,114.23676147460938,172.27151977539063,41.90163833618164,171.7411962890625,136.7854736328125,0.0,0.0,49.042520141601564,51.74830711364746,198.62217781066894,34.177081985473635,135.7981118774414,121.38022979736328,0.08550965309143066
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64638427734375,91.09674240112305,201.28040435791016,9.898754501342774,35.298382358551024,79.67350158691406,0.0,0.0,91.78399177551269,79.8656396484375,124.65138717651367,29.548872833251952,111.02321304321289,73.38348449707031,0.0,0.0,200.85003326416015,123.45350509643555,351.27828125,35.41115558624268,142.83815017700195,123.90981422424316,0.0,0.0,10.038781089782715,29.742482528686523,35.98902629852295,11.259370193481445,41.216180114746095,34.88476039886475,0.0,0.0,35.77221963882446,111.67110397338867,145.06576126098633,41.1868350982666,170.2567932128906,131.2242074584961,0.0,0.0,80.16018844604493,73.27891586303711,124.93385490417481,34.60829441070557,130.2769909667969,129.7856643676758,0.08597062110900879
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.7203515625,54.93385314941406,358.85821533203125,11.19837495803833,38.72948333740234,82.97300468444824,0.0,0.0,55.34828125,113.58326126098633,49.72696319580078,29.35643493652344,108.01452896118164,103.92936794281006,0.0,0.0,358.09091537475587,49.24909576416016,595.0931573486328,32.10205493927002,139.6585852050781,134.49107055664064,0.0,0.0,11.356785459518433,29.54878330230713,32.6259250831604,11.669427738189697,40.64490036010742,35.6799499130249,0.0,0.0,39.24937976837158,108.64485870361328,141.8366093444824,40.615962448120115,167.8224542236328,143.21367553710937,0.0,0.0,83.47984725952148,103.7812713623047,135.60255783081055,35.39718189239502,142.17991317749022,141.6026805114746,0.08643159866333008
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.52715637207031,106.15936248779298,326.3338420104981,10.574532623291015,36.63169519424439,57.46759811401367,0.0,0.0,106.96024703979492,79.80857284545898,87.57903564453125,32.03581817626953,106.18849975585937,73.80256576538086,0.0,0.0,325.63608444213867,86.73741584777832,522.8608673095703,32.149729347229005,156.07120681762694,168.3988973236084,0.0,0.0,10.724118518829346,32.24572208404541,32.67437686920166,11.645005435943604,41.81399688720703,40.658716926574705,0.0,0.0,37.123429412841794,106.80817459106446,158.50519302368164,41.78422630310059,163.80766754150392,144.27455718994142,0.0,0.0,57.818645248413084,73.69739822387696,169.7906117248535,40.33649211883545,143.23313751220704,146.04368515014647,0.08689256668090821
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.31862182617188,77.3112484741211,166.52728729248048,12.047359256744384,39.8452135848999,50.77051887512207,0.0,0.0,77.89449569702148,39.4844514465332,74.97343933105469,34.01721508026123,104.82478424072265,75.46028984069824,0.0,0.0,166.1712324523926,74.25295692443848,279.6539599609375,36.06895732879639,173.01377685546876,252.85381851196288,0.0,0.0,12.2177796459198,34.24010204315186,36.657562713623044,11.135278072357178,41.33406845092773,42.92921463012695,0.0,0.0,40.38008630752564,105.43650192260742,175.71198974609376,41.30463989257812,155.5993553161621,149.49751113891602,0.0,0.0,51.080653762817384,75.35276245117187,254.94349502563477,42.588995475769046,148.4183885192871,145.6820149230957,0.08735353469848633
