,Cluster,Num_Constituents,Total_Mass,Total_Charge,Sum_Radii
3457,Frame31_Cluster113,2,3283.1,2.25,1.9066587382057079
3458,Frame31_Cluster114,2,2272.0,0.0,2.0
3459,Frame31_Cluster115,2,2272.0,0.0,2.0
3460,Frame31_Cluster116,2,3283.1,2.25,1.9066587382057079
3461,Frame31_Cluster117,2,3283.1,2.25,1.9066587382057079
3462,Frame31_Cluster118,2,3283.1,2.25,1.9066587382057079
3463,Frame31_Cluster119,2,3283.1,2.25,1.9066587382057079
3464,Frame31_Cluster120,2,3283.1,2.25,1.9066587382057079
3465,Frame32_Cluster0,9,11934.400000000001,0.0,8.626634952822833
3466,Frame32_Cluster1,6,5493.1,-6.75,5.906658738205708
3467,Frame32_Cluster2,5,4357.1,-6.75,4.906658738205708
3468,Frame32_Cluster3,5,7157.299999999999,0.75,4.719976214617124
3469,Frame32_Cluster4,5,5368.2,-4.5,4.813317476411416
3470,Frame32_Cluster5,4,3221.1,-6.75,3.906658738205708
3471,Frame32_Cluster6,4,4777.1,-0.75,3.906658738205708
3472,Frame32_Cluster7,4,5010.2,-1.5,3.8133174764114157
3473,Frame32_Cluster8,4,6799.299999999999,3.75,3.7199762146171236
3474,Frame32_Cluster9,4,3999.1,-3.75,3.906658738205708
3475,Frame32_Cluster10,4,3999.1,-3.75,3.906658738205708
3476,Frame32_Cluster11,4,4777.1,-0.75,3.906658738205708
3477,Frame32_Cluster12,4,3999.1,-3.75,3.906658738205708
3478,Frame32_Cluster13,4,4777.1,-0.75,3.906658738205708
3479,Frame32_Cluster14,4,4777.1,-0.75,3.906658738205708
3480,Frame32_Cluster15,4,4777.1,-0.75,3.906658738205708
3481,Frame32_Cluster16,4,6566.200000000001,4.5,3.8133174764114157
3482,Frame32_Cluster17,3,3641.1,-0.75,2.906658738205708
3483,Frame32_Cluster18,3,3641.1,-0.75,2.906658738205708
3484,Frame32_Cluster19,3,3641.1,-0.75,2.906658738205708
3485,Frame32_Cluster20,3,3641.1,-0.75,2.906658738205708
3486,Frame32_Cluster21,3,2863.1,-3.75,2.906658738205708
3487,Frame32_Cluster22,3,3641.1,-0.75,2.906658738205708
3488,Frame32_Cluster23,3,2630.0,-3.0,3.0
3489,Frame32_Cluster24,3,2630.0,-3.0,3.0
3490,Frame32_Cluster25,3,3641.1,-0.75,2.906658738205708
3491,Frame32_Cluster26,3,2863.1,-3.75,2.906658738205708
3492,Frame32_Cluster27,3,3641.1,-0.75,2.906658738205708
3493,Frame32_Cluster28,3,2630.0,-3.0,3.0
3494,Frame32_Cluster29,3,3641.1,-0.75,2.906658738205708
3495,Frame32_Cluster30,3,4419.1,2.25,2.906658738205708
3496,Frame32_Cluster31,3,3408.0,0.0,3.0
3497,Frame32_Cluster32,3,3408.0,0.0,3.0
3498,Frame32_Cluster33,3,4419.1,2.25,2.906658738205708
3499,Frame32_Cluster34,3,3408.0,0.0,3.0
3500,Frame32_Cluster35,3,3408.0,0.0,3.0
3501,Frame32_Cluster36,3,5430.2,4.5,2.8133174764114157
3502,Frame32_Cluster37,3,4419.1,2.25,2.906658738205708
3503,Frame32_Cluster38,3,4419.1,2.25,2.906658738205708
3504,Frame32_Cluster39,2,1494.0,-3.0,2.0
3505,Frame32_Cluster40,2,2505.1,-0.75,1.9066587382057079
3506,Frame32_Cluster41,2,2505.1,-0.75,1.9066587382057079
3507,Frame32_Cluster42,2,2505.1,-0.75,1.9066587382057079
3508,Frame32_Cluster43,2,1494.0,-3.0,2.0
3509,Frame32_Cluster44,2,2505.1,-0.75,1.9066587382057079
3510,Frame32_Cluster45,2,1494.0,-3.0,2.0
3511,Frame32_Cluster46,2,716.0,-6.0,2.0
3512,Frame32_Cluster47,2,2505.1,-0.75,1.9066587382057079
3513,Frame32_Cluster48,2,1494.0,-3.0,2.0
3514,Frame32_Cluster49,2,2505.1,-0.75,1.9066587382057079
3515,Frame32_Cluster50,2,1494.0,-3.0,2.0
3516,Frame32_Cluster51,2,1494.0,-3.0,2.0
3517,Frame32_Cluster52,2,1494.0,-3.0,2.0
3518,Frame32_Cluster53,2,2505.1,-0.75,1.9066587382057079
3519,Frame32_Cluster54,2,1494.0,-3.0,2.0
3520,Frame32_Cluster55,2,1494.0,-3.0,2.0
3521,Frame32_Cluster56,2,1494.0,-3.0,2.0
3522,Frame32_Cluster57,2,2505.1,-0.75,1.9066587382057079
3523,Frame32_Cluster58,2,2505.1,-0.75,1.9066587382057079
3524,Frame32_Cluster59,2,1494.0,-3.0,2.0
3525,Frame32_Cluster60,2,2505.1,-0.75,1.9066587382057079
3526,Frame32_Cluster61,2,716.0,-6.0,2.0
3527,Frame32_Cluster62,2,2505.1,-0.75,1.9066587382057079
3528,Frame32_Cluster63,2,2505.1,-0.75,1.9066587382057079
3529,Frame32_Cluster64,2,1494.0,-3.0,2.0
3530,Frame32_Cluster65,2,2505.1,-0.75,1.9066587382057079
3531,Frame32_Cluster66,2,2505.1,-0.75,1.9066587382057079
3532,Frame32_Cluster67,2,2505.1,-0.75,1.9066587382057079
3533,Frame32_Cluster68,2,1494.0,-3.0,2.0
3534,Frame32_Cluster69,2,2505.1,-0.75,1.9066587382057079
3535,Frame32_Cluster70,2,2505.1,-0.75,1.9066587382057079
3536,Frame32_Cluster71,2,1494.0,-3.0,2.0
3537,Frame32_Cluster72,2,1494.0,-3.0,2.0
3538,Frame32_Cluster73,2,2505.1,-0.75,1.9066587382057079
3539,Frame32_Cluster74,2,1494.0,-3.0,2.0
3540,Frame32_Cluster75,2,2505.1,-0.75,1.9066587382057079
3541,Frame32_Cluster76,2,1494.0,-3.0,2.0
3542,Frame32_Cluster77,2,1494.0,-3.0,2.0
3543,Frame32_Cluster78,2,1494.0,-3.0,2.0
3544,Frame32_Cluster79,2,1494.0,-3.0,2.0
3545,Frame32_Cluster80,2,2505.1,-0.75,1.9066587382057079
3546,Frame32_Cluster81,2,2505.1,-0.75,1.9066587382057079
3547,Frame32_Cluster82,2,1494.0,-3.0,2.0
3548,Frame32_Cluster83,2,2272.0,0.0,2.0
3549,Frame32_Cluster84,2,2272.0,0.0,2.0
3550,Frame32_Cluster85,2,2272.0,0.0,2.0
3551,Frame32_Cluster86,2,2272.0,0.0,2.0
3552,Frame32_Cluster87,2,2272.0,0.0,2.0
3553,Frame32_Cluster88,2,2272.0,0.0,2.0
3554,Frame32_Cluster89,2,2272.0,0.0,2.0
3555,Frame32_Cluster90,2,2272.0,0.0,2.0
3556,Frame32_Cluster91,2,2272.0,0.0,2.0
3557,Frame32_Cluster92,2,2272.0,0.0,2.0
3558,Frame32_Cluster93,2,2272.0,0.0,2.0
3559,Frame32_Cluster94,2,2272.0,0.0,2.0
3560,Frame32_Cluster95,2,3283.1,2.25,1.9066587382057079
3561,Frame32_Cluster96,2,3283.1,2.25,1.9066587382057079
3562,Frame32_Cluster97,2,2272.0,0.0,2.0
3563,Frame32_Cluster98,2,2272.0,0.0,2.0
3564,Frame32_Cluster99,2,3283.1,2.25,1.9066587382057079
3565,Frame32_Cluster100,2,2272.0,0.0,2.0
3566,Frame32_Cluster101,2,3283.1,2.25,1.9066587382057079
3567,Frame32_Cluster102,2,2272.0,0.0,2.0
3568,Frame32_Cluster103,2,2272.0,0.0,2.0
3569,Frame32_Cluster104,2,2272.0,0.0,2.0
3570,Frame32_Cluster105,2,2272.0,0.0,2.0
3571,Frame32_Cluster106,2,2272.0,0.0,2.0
3572,Frame32_Cluster107,2,2272.0,0.0,2.0
