Time [ps],Kinetic Temperature [kJ/mol],Pressure
415900.00100000005,0.9971411007543137,0.0005707569026832606
415900.00200000004,0.9979702060689604,0.0006184142618173928
415900.003,0.9989265356939855,0.0005754359067365299
415900.004,0.9996350591595975,0.000631768504911529
415900.005,1.0017370977341709,0.0006221639179403383
415900.006,1.0059832444188255,0.0006549877569613776
415900.00700000004,0.9953937983051794,0.0006903513488871855
415900.00800000003,0.9894996455998907,0.0005914114438826247
415900.009,1.0036430254567181,0.0006815427924912959
415900.01,0.9989646057310416,0.0006116276935948134
415900.011,0.9985695090480124,0.0006244713179582972
415900.01200000005,0.9970017268380029,0.0005218178049153518
415900.01300000004,0.998249426431649,0.0005369542880407941
415900.014,0.9975775280417444,0.0005198374221905822
415900.015,0.9954482330476508,0.0005262748185556547
415900.016,1.002237964907797,0.0005843974021334962
415900.017,1.0027652504953029,0.0006120667667330278
415900.01800000004,0.9984446683586674,0.0006091009334213215
415900.01900000003,0.9989003514578565,0.0006141045688100852
415900.02,1.001462628211894,0.0005595105344098646
415900.021,0.9979298434647188,0.0004745363970990596
415900.022,0.9995717897804598,0.00044567819067874213
415900.02300000004,1.0041452270678286,0.0004285298277343608
415900.02400000003,1.0100879688336113,0.0003946749627616534
415900.025,1.0039696845856785,0.0003896945079881043
415900.026,0.998958119459396,0.00037429119914810535
415900.027,0.9987977805861302,0.0003668852426664926
415900.028,1.003030253863921,0.00041232241006749
415900.02900000004,1.0041569517147684,0.0004636717960281346
415900.03,1.0021125768978254,0.000453327276335972
415900.031,0.999109817821878,0.0004287635368312426
415900.032,1.0017051124440794,0.00039376690793197465
415900.033,1.00877020920193,0.00047061907302467396
415900.03400000004,1.0023344409498192,0.0004493602010521307
415900.03500000003,0.9981792631832573,0.0004905998213407385
415900.036,0.9978171660504992,0.0004999071641255011
415900.037,1.0091021406516794,0.0005382034473870733
415900.038,0.9977445364926056,0.0005483620681777368
415900.03900000005,1.002522300989008,0.000601887535568536
415900.04000000004,0.9940129286921856,0.0005702416589992912
415900.041,0.9949694471335577,0.0004942098473167365
415900.042,1.0016570659272008,0.00048118690525582563
415900.043,1.0034811321345742,0.000505448194424119
415900.044,1.0006925222301495,0.0005337919380876408
415900.04500000004,0.9994157031205547,0.0005838963036207672
415900.04600000003,0.9974205865999526,0.000670571540865294
415900.047,1.0025083193154554,0.000627198676988748
415900.048,1.000357114744996,0.0006219322744172993
415900.049,0.9944057740733164,0.0005818710484373275
415900.05000000005,1.0004791676538716,0.0005683509133559399
