Time [ps],Kinetic Temperature [kJ/mol],Pressure
100.001,0.9961183664876815,0.0018328937347602467
100.00200000000001,1.0000551797684625,0.0018402964332706203
100.003,1.0031057683526339,0.0018460750241098471
100.004,1.000811686675863,0.0018415868322669642
100.00500000000001,1.0058031635556182,0.001851130877182724
100.006,1.0017495874825677,0.0018432930413035792
100.007,1.0068253510303542,0.0018528791742114124
100.00800000000001,0.9944874152064415,0.0018293372251834404
100.009,0.9986948842877171,0.00183738063874057
100.01,1.0038923017067238,0.0018471626554770171
100.01100000000001,1.00323124165926,0.0018459778885712968
100.012,0.9964756620292017,0.0018330224574834135
100.013,0.9949389165079127,0.0018299944811457029
100.01400000000001,0.9981879445301213,0.0018361492253036631
100.015,0.9925139077734125,0.0018254195952324603
100.016,1.005347960366628,0.0018498743239959837
100.01700000000001,1.0039181409878193,0.0018471891054947871
100.018,1.0020580993435084,0.0018435720118975228
100.019,1.0020390544811244,0.0018434423395271766
100.02000000000001,1.0029917122541088,0.001845279025399954
100.021,0.9950052096795685,0.0018300700467593245
100.022,0.9966753450573775,0.0018332815495205735
100.02300000000001,0.9924462074404715,0.001825312272648778
100.024,1.0035274957015992,0.001846431874190568
100.025,0.9962298233726058,0.0018324919278597668
100.02600000000001,0.9967288693848334,0.001833287990622637
100.027,1.0034464803092056,0.0018460545046460428
100.028,0.996868108223908,0.0018334452483963332
100.02900000000001,0.9919364269733301,0.001824164370496377
100.03,0.9991766479130137,0.0018378873081738429
100.031,1.0045148636108996,0.0018479111062213948
100.03200000000001,0.9967020221514505,0.001832973519610744
100.033,0.9938589851562049,0.00182751632858396
100.034,0.9966960576331375,0.0018329172176076492
100.03500000000001,0.9929109124825083,0.0018256168506490483
100.036,1.0002679576645863,0.0018395643234983639
100.037,0.9996953473808463,0.0018384437889885732
100.03800000000001,1.0042592581295862,0.0018470854803401633
100.039,1.0017018516827498,0.001842130881413954
100.04,0.9988985728956,0.0018369024533296324
100.04100000000001,1.0032772605900686,0.0018451882792087809
100.042,0.9967905990666684,0.0018328938244988454
100.043,1.001487935935791,0.001841704339780522
100.04400000000001,1.001053592793202,0.0018408719347127668
100.045,0.995558300774151,0.0018303877278273062
100.046,0.998234429595498,0.0018354475792170014
100.04700000000001,1.0037154175573304,0.0018458621049430015
100.048,1.0020527896610025,0.0018426485476738786
100.049,1.0053990020561034,0.001849003490130199
100.05000000000001,1.0082172246329266,0.0018542423054535503
100.051,1.0024110072142582,0.0018432579979797286
100.052,0.997103212091604,0.001833105079196589
100.05300000000001,0.9957573138485066,0.001830477486804865
100.054,1.0027413093041753,0.001843828918156588
100.055,0.9960955957060794,0.0018311640871789849
100.05600000000001,1.0041944207760585,0.0018466390723243836
100.057,0.9920536193273256,0.0018235006566333805
100.058,1.0060720900533262,0.0018501349579334565
100.05900000000001,1.0029396317148682,0.0018442065639695734
100.06,1.0072310587308733,0.0018523704212294824
100.061,0.9981969213262715,0.001835130410624917
100.06200000000001,1.0009676314969767,0.0018403642847162303
100.063,1.0017855455526845,0.001841851336598778
100.06400000000001,1.0010580381383207,0.0018404167748480335
100.065,0.9979650025539747,0.0018346532004449622
100.066,0.9925588228890748,0.0018243899599748338
100.06700000000001,0.998872801567186,0.0018363337711661985
100.068,0.9961973226380321,0.0018311765911434453
100.069,0.9974744314745675,0.001833810003424427
100.07000000000001,0.9969496793794284,0.0018327147583383893
100.071,1.0040721345619834,0.001846225041916719
100.072,1.00418121263424,0.001846644834389154
100.07300000000001,1.0019785729689212,0.0018425620785169875
100.074,0.9916935436064601,0.001822970328926788
100.075,0.9974702349014142,0.0018342430459646379
100.07600000000001,0.9981206259202975,0.0018356669517644393
100.077,1.0032321814035252,0.0018450661288629037
100.078,0.9994084997506131,0.001837894907852281
100.07900000000001,1.000289334789146,0.0018395876783951716
