Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
415910.80000000005,-653633.4912860559,64180.82676695712,-589452.6645190988
415910.9,-653556.7644942598,64155.34642061212,-589401.4180736478
415911.0,-653478.839544186,64023.84071027009,-589454.9988339159
415911.10000000003,-653421.011469447,64126.98081456709,-589294.03065488
415911.2,-653746.209825586,64389.36823551352,-589356.8415900724
415911.30000000005,-653438.2542931743,64307.119940034594,-589131.1343531397
415911.4,-653318.7765875587,64083.19885366301,-589235.5777338956
415911.5,-653313.2473151201,64173.94778829281,-589139.2995268273
415911.60000000003,-653551.2667878733,64383.97309605617,-589167.2936918172
415911.7,-653867.5850028335,64102.60552903169,-589764.9794738018
415911.80000000005,-653637.0120559817,63906.72324223295,-589730.2888137487
415911.9,-653718.5578858962,64181.25058917924,-589537.307296717
415912.0,-653616.3724845853,64290.45540081259,-589325.9170837727
415912.10000000003,-653676.4307887192,64228.76647450979,-589447.6643142094
415912.2,-653722.4105681734,64192.32950347895,-589530.0810646944
415912.30000000005,-653638.2946534926,64008.448842853366,-589629.8458106392
415912.4,-653688.2245848159,64015.05887678261,-589673.1657080333
415912.5,-653407.5682140084,64014.84902043347,-589392.7191935749
415912.60000000003,-653573.0117640182,64122.26603667636,-589450.7457273419
415912.7,-654234.3506450208,63822.557273785234,-590411.7933712356
415912.80000000005,-653441.2803473765,64003.66160387782,-589437.6187434987
415912.9,-654194.4314026718,64193.976224266924,-590000.4551784049
415913.0,-653645.6297568933,64566.14747942345,-589079.4822774698
415913.10000000003,-653198.6092109669,64005.160385533694,-589193.4488254332
415913.2,-652938.9222460752,64094.50782053349,-588844.4144255418
415913.30000000005,-653167.1378362636,63303.84316667982,-589863.2946695838
415913.4,-653222.4130493703,64075.67227682562,-589146.7407725446
415913.5,-653380.4193721714,64404.70538124309,-588975.7139909283
415913.60000000003,-653482.2432603359,64028.58657133126,-589453.6566890046
415913.7,-652939.5199856871,64368.81483057933,-588570.7051551078
415913.80000000005,-653456.4982008415,64051.268303593926,-589405.2298972475
415913.9,-653653.9485337584,64616.09103014896,-589037.8575036095
415914.0,-653314.3216103067,63812.29462112751,-589502.0269891792
415914.10000000003,-653773.2407664804,64098.26470648477,-589674.9760599957
415914.2,-653626.8671200387,64516.679250302244,-589110.1878697365
415914.30000000005,-653413.7475661177,64219.86518965525,-589193.8823764625
415914.4,-653234.8924427885,64813.71559371722,-588421.1768490713
415914.5,-653455.3639939645,64327.86441613127,-589127.4995778332
415914.60000000003,-653447.2403490146,64326.74990705236,-589120.4904419623
415914.7,-653734.3872459254,64190.49421900144,-589543.893026924
415914.80000000005,-653121.8909160537,64320.485488654376,-588801.4054273993
415914.9,-652932.5968185328,64403.16087387292,-588529.4359446599
415915.0,-653590.9873536399,64954.00360772282,-588636.9837459171
415915.10000000003,-653394.0052499082,64277.6598674361,-589116.345382472
415915.2,-653396.9323661067,64224.95643732822,-589171.9759287784
415915.30000000005,-653322.5987972241,64221.33303136393,-589101.2657658602
415915.4,-653370.8318875276,64283.6262216802,-589087.2056658474
415915.5,-653393.7748910902,64832.5082710374,-588561.2666200529
415915.60000000003,-653628.5841141036,64364.42324875276,-589264.1608653509
415915.7,-653717.6967091986,64415.462641329046,-589302.2340678696
415915.80000000005,-653411.0029819146,63859.52691424798,-589551.4760676665
415915.9,-653511.1160629088,64038.906065243405,-589472.2099976654
415916.0,-653460.7270336752,64149.275954923636,-589311.4510787516
415916.10000000003,-653596.3328908518,64054.91513909354,-589541.4177517582
415916.2,-653731.8870490992,64238.099584516385,-589493.7874645828
415916.30000000005,-653359.7964643553,63852.831815575,-589506.9646487803
415916.4,-653360.9490645903,63961.45346476955,-589399.4955998207
415916.5,-653429.7325969053,64377.25105939185,-589052.4815375134
415916.60000000003,-653574.7408567397,63953.59645475022,-589621.1444019894
415916.7,-653310.6852815927,64210.39934945652,-589100.2859321361
415916.80000000005,-653424.1478810783,64308.951331866345,-589115.196549212
415916.9,-653666.7824627373,64087.34270448366,-589579.4397582536
415917.0,-652695.1767722674,64200.92794046027,-588494.2488318072
415917.10000000003,-652782.8883986473,64667.83365110444,-588115.0547475428
415917.2,-652936.8703235271,64568.30798513344,-588368.5623383936
415917.30000000005,-652981.8688854333,64406.52544603507,-588575.3434393982
415917.4,-653033.0728125103,64054.344368290345,-588978.7284442199
415917.5,-653398.4553644902,64630.0363549506,-588768.4190095395
415917.60000000003,-652777.234476853,64751.898233704545,-588025.3362431485
415917.7,-653209.1550043209,63997.9072460333,-589211.2477582876
415917.80000000005,-652860.2203412061,64501.20248161161,-588359.0178595944
415917.9,-653271.4672981864,64095.182984264495,-589176.2843139219
415918.0,-653220.5036089811,64429.9357687584,-588790.5678402227
415918.10000000003,-653209.6731366919,63994.76781943171,-589214.9053172602
415918.2,-653703.7185777193,63978.90312509082,-589724.8154526284
415918.30000000005,-653246.4506546153,64028.79142268321,-589217.6592319321
415918.4,-653384.749498242,64082.47891036688,-589302.2705878752
415918.5,-653345.809367901,64381.456881240665,-588964.3524866602
415918.60000000003,-653168.1371600411,64359.15016427407,-588808.9869957671
415918.7,-653035.4536830396,64405.88348412275,-588629.5701989168
415918.80000000005,-653029.3671469872,64016.23147221986,-589013.1356747674
415918.9,-652803.4935499105,63985.07252329594,-588818.4210266145
415919.0,-653183.0943573405,64236.16971102325,-588946.9246463173
415919.10000000003,-653460.155493756,63877.444463910906,-589582.7110298452
415919.2,-653329.1441564739,64204.02879770154,-589125.1153587723
415919.30000000005,-653427.8911745499,64245.0841281967,-589182.8070463532
415919.4,-653193.4437119834,64060.93008712059,-589132.5136248628
415919.5,-653364.4745775575,64144.13697993433,-589220.3375976232
415919.60000000003,-653808.3394379793,64139.86378895548,-589668.4756490238
415919.7,-653508.9809978071,64108.95620178648,-589400.0247960206
415919.80000000005,-653127.878299512,64467.42321155776,-588660.4550879542
415919.9,-653073.0209479295,63919.31643544392,-589153.7045124855
415920.0,-653399.7732658064,64034.12291733579,-589365.6503484705
415920.10000000003,-653251.4468912731,63820.92965826287,-589430.5172330103
415920.2,-652826.3457158824,64240.924444279844,-588585.4212716025
415920.30000000005,-653293.9453074317,63781.62998821479,-589512.3153192169
415920.4,-653391.4749209882,64243.699833603736,-589147.7750873845
415920.5,-653387.5976563814,64081.95407817126,-589305.6435782101
415920.60000000003,-653265.2215054906,64158.91902240198,-589106.3024830886
415920.7,-653392.805604382,63871.06773815688,-589521.7378662251
415920.80000000005,-653069.3078179416,64381.648696303295,-588687.6591216384
415920.9,-653074.4112407072,63815.80246393861,-589258.6087767686
415921.0,-653291.4613564957,64060.677503434476,-589230.7838530613
415921.10000000003,-653128.0176883647,64316.52066398354,-588811.4970243812
415921.2,-653338.1339307488,64053.33742915047,-589284.7965015983
415921.30000000005,-653140.5798311091,64123.572359339494,-589017.0074717697
415921.4,-653169.7025212874,64179.48788276161,-588990.2146385257
415921.5,-653215.4795346238,64053.767247363925,-589161.7122872599
415921.60000000003,-652898.8403310934,64105.74323104707,-588793.0971000463
415921.7,-652991.8201739844,64173.47696942873,-588818.3432045557
415921.80000000005,-653058.9396259589,64240.73456867236,-588818.2050572865
415921.9,-652476.1318211296,64331.56200095441,-588144.5698201752
415922.0,-652930.3921316406,64079.59435207088,-588850.7977795696
415922.10000000003,-653114.4788457627,63976.484708499906,-589137.9941372628
415922.2,-653015.6895216687,64375.29258641022,-588640.3969352585
415922.30000000005,-653043.7150917151,64101.13478719475,-588942.5803045203
415922.4,-653097.2739640833,63620.766500668484,-589476.5074634148
415922.5,-652677.934891559,63876.07924779966,-588801.8556437592
415922.60000000003,-653137.9371885302,64273.337896251076,-588864.5992922791
415922.7,-653184.0341207692,64180.765669479144,-589003.2684512901
415922.80000000005,-653147.5204230658,64304.84890951571,-588842.67151355
415922.9,-653029.9333336875,64240.54089317011,-588789.3924405174
415923.0,-653432.807273889,64192.87365718777,-589239.9336167012
415923.10000000003,-653270.1972479915,64513.24199564381,-588756.9552523476
415923.2,-653483.4105618033,64404.10517916281,-589079.3053826405
415923.30000000005,-653356.2617915715,64387.48339346952,-588968.778398102
415923.4,-653218.4016679642,64383.79405959445,-588834.6076083698
415923.5,-653225.081990038,63998.67963908349,-589226.4023509546
415923.60000000003,-652996.3368569107,64741.73878295884,-588254.5980739519
415923.7,-653446.2383336187,63815.72568238903,-589630.5126512297
415923.80000000005,-653591.7470718354,63779.75609263024,-589811.9909792052
415923.9,-653589.047224742,64252.106450622465,-589336.9407741196
415924.0,-653312.968133483,63762.871833568286,-589550.0962999146
415924.10000000003,-653528.4409224235,63650.28614581753,-589878.154776606
415924.2,-653435.8455972003,64146.849519984615,-589288.9960772158
415924.30000000005,-652808.8178755717,64229.565289745755,-588579.2525858259
415924.4,-653155.5395165073,63659.47318001588,-589496.0663364914
415924.5,-653596.4768759636,63835.09969122158,-589761.377184742
415924.60000000003,-653508.0382760211,64535.9700038404,-588972.0682721807
415924.7,-653854.1468437177,64360.205252527274,-589493.9415911904
415924.80000000005,-653496.9614718659,64045.35078595839,-589451.6106859075
415924.9,-653749.080583496,63943.14340707865,-589805.9371764173
415925.0,-654151.6539917836,63849.070272605066,-590302.5837191786
415925.10000000003,-653837.5164212859,64458.9775506937,-589378.5388705923
415925.2,-653320.5623822139,64741.24360153536,-588579.3187806786
415925.30000000005,-653087.5019391675,64069.03995079041,-589018.4619883772
415925.4,-653349.1975486873,64306.992366581886,-589042.2051821054
415925.5,-653098.1498254883,64045.21334005721,-589052.9364854312
415925.60000000003,-653177.1159037731,64186.35414373713,-588990.761760036
415925.7,-653217.3899543962,64221.83442951193,-588995.5555248843
415925.80000000005,-652939.1284736525,63953.68021380105,-588985.4482598514
415925.9,-653309.5567032956,64129.52981400857,-589180.0268892869
