Time [ps],Kinetic Temperature [kJ/mol],Pressure
705900.001,0.9826821747988608,-1.6048890776809037e-06
705900.002,0.9898318888227599,6.956378718043016e-05
705900.003,0.99272933061247,9.078735164193352e-05
705900.0040000001,0.9972110800055588,2.254298780516794e-05
705900.005,1.0240053670561946,2.0789561953783437e-05
705900.006,0.9946968568500365,6.992674620082962e-05
705900.007,1.0062205848578996,0.00024440069381789943
705900.008,1.0029525609609093,0.00018523056278670394
705900.0090000001,1.0018893169258913,0.0001186631688594332
705900.01,0.9869077868539304,0.00010115358319581537
705900.011,1.0036863553877375,0.0001316221353628167
705900.012,0.99940920671611,0.00013625685863226505
705900.013,1.0097443018819265,0.0001312396389948477
705900.0140000001,1.0156295484269782,7.265275280834453e-05
705900.015,0.9844332421798184,4.188648276379252e-05
705900.0160000001,1.00833292577617,3.996932488635534e-05
705900.017,1.014785788960365,8.462015892443558e-05
705900.018,0.9932249790311171,-6.277448263964814e-05
705900.0190000001,0.985066029452851,-0.00019316047688103352
705900.02,1.0122138033808188,-0.00012904763697030715
705900.0210000001,1.0117005612829173,-0.00024159000934152289
705900.022,0.9867092067123877,-0.0002558074904664256
705900.023,0.9947009957101601,-0.00020550529920440204
705900.024,0.9890127453287568,-0.00019340863856545244
705900.025,1.0091219778946359,-0.0001868281177057637
705900.0260000001,1.0103899315276972,-7.318091513043149e-05
705900.027,0.9829595112404467,-0.00016830516368475466
705900.028,0.9964357690880846,-0.0001722760213050308
705900.029,1.0102377859106964,-0.00019476468439609266
705900.03,1.0071598720176764,-0.00012244532848065378
705900.0310000001,1.001075771401241,-0.00020411649869507832
705900.032,0.9937622356297122,-0.00020612215603351745
705900.033,1.0031727376851711,-2.968654912386891e-05
705900.034,0.9913090325491412,-8.085199521592049e-05
705900.035,0.9975376935334602,-9.463517429771677e-05
705900.0360000001,0.9896452618416041,-0.00012186772418162156
705900.037,1.000526587857852,-3.7562208065068095e-05
705900.0380000001,0.9862269943010169,-0.00013099848229741645
705900.039,0.9961820775732125,-9.343666412791562e-05
705900.04,0.9974525655270143,-0.00013535738503263746
705900.0410000001,0.9944199212114239,-0.0001313991953875267
705900.042,0.9933112039884251,-0.00016927171948357545
705900.0430000001,1.0238566510536442,-0.00011948706860536861
705900.044,0.9948942791020513,7.703859369394816e-06
705900.045,1.0017793133507218,8.7913168520648e-06
705900.0460000001,1.0225420222244939,7.255873103466667e-06
705900.047,1.0087378906480255,5.9237199174329355e-05
705900.0480000001,1.0053565693369244,0.0001095097122217581
705900.049,1.002759637264035,7.081258893523577e-05
705900.05,1.001193152067571,0.00016489473266834576
705900.051,0.9878317794355997,0.00012776078369827276
705900.052,1.0110142085137452,0.00014325113702891092
705900.0530000001,0.9824427347830068,-2.075760884370533e-05
705900.054,1.0053853685656888,-5.434269023680309e-06
705900.055,0.9964409173939744,-9.385445772597821e-05
705900.056,0.9910126812270276,-0.00023492126687954578
705900.057,1.0048532298860673,-9.740095902293833e-05
705900.0580000001,0.9943674764787955,-9.44147757330285e-05
705900.059,0.9893125350039753,-0.00012088117753747044
705900.06,0.9990829263325026,-1.1160939318302942e-05
705900.061,1.0125929334934034,4.8201177580559125e-05
705900.062,0.9889064024765631,0.0001059405752543915
705900.0630000001,1.0031732665529702,0.00010554056347458848
705900.064,1.0008230459547276,5.8803608523812977e-05
705900.0650000001,0.9935518192695018,-1.0823306344063348e-06
705900.066,1.014043974102032,8.366284089322431e-05
705900.067,0.9984245508437684,7.942873025753807e-05
705900.0680000001,0.9972121350771505,0.0001054021951461058
705900.069,0.999242410236523,-1.5031564945674132e-05
705900.0700000001,1.0079008810577403,6.251865848380223e-05
705900.071,0.9806680835297561,1.7801039808948904e-05
705900.072,0.9791898442934905,3.665689595820129e-05
705900.0730000001,0.9990587049912848,0.00012854628702880808
705900.074,1.0035520528406316,0.00019274695090294706
705900.0750000001,0.9958092738173947,7.921701159296386e-05
705900.076,0.9998062452951778,2.1331795378590508e-05
705900.077,1.0092042714315343,3.5170735672890686e-05
705900.078,1.0121233382425723,2.731423508383157e-05
705900.079,1.017833584997236,0.00012852817013620977
705900.0800000001,0.9676876443516909,-1.885595013650286e-05
705900.081,1.0035728648550037,5.536393557627934e-05
705900.082,0.9929291629783602,0.00012089773747619084
705900.083,1.0178368036333523,0.00021283623746514755
705900.084,1.0061860260488258,0.00032629696316560143
705900.0850000001,1.0076152266068477,0.00033660735438149127
705900.086,1.0024797252678115,0.00030516441771462593
705900.087,0.9980562592600182,0.00027866548854709177
705900.088,0.9630139632208397,0.0003270893613999644
705900.089,0.982688742040382,0.00033570648621359625
705900.0900000001,0.9858874613092858,0.0003429584940064761
705900.091,0.9844951243666836,0.00035627897762688387
705900.0920000001,1.0071259765795955,0.0003084208950121148
705900.093,1.0099056640495074,0.0004733952679733763
705900.094,1.0305165482793557,0.0004368094520478306
705900.0950000001,0.9801006868676887,0.0002553185026505981
705900.096,1.0001563510989857,0.00023945727162999562
705900.0970000001,1.025842089541914,0.0002669973429370613
705900.098,1.0061913697763165,0.0003376928156932367
705900.099,0.9895904260809106,0.00037996965101437405
705900.1,1.0158019817774746,0.0003557979698047047
705900.2000000001,0.9853322103892511,-0.00013673187255551232
705900.3,0.9832485620405962,4.554459849121247e-06
705900.4,0.9957880982794387,-0.0001827479309022237
705900.5,1.0090316233159682,-0.000253611996267307
705900.6,1.0143459557933412,0.0003030142270397857
705900.7000000001,0.9947562340467537,0.0001817002513332841
