,Cluster,Num_Constituents,Total_Mass,Total_Charge,Sum_Radii
448,Frame29_Cluster0,856,856000,-24,642.0
449,Frame29_Cluster1,634,634000,9,475.5
450,Frame29_Cluster2,484,484000,-27,363.0
451,Frame29_Cluster3,325,325000,36,243.75
452,Frame29_Cluster4,265,265000,12,198.75
453,Frame29_Cluster5,249,249000,6,186.75
454,Frame29_Cluster6,233,233000,-30,174.75
455,Frame29_Cluster7,214,214000,15,160.5
456,Frame29_Cluster8,159,159000,12,119.25
457,Frame29_Cluster9,105,105000,0,78.75
458,Frame29_Cluster10,79,79000,-15,59.25
459,Frame29_Cluster11,75,75000,-6,56.25
460,Frame29_Cluster12,69,69000,9,51.75
461,Frame29_Cluster13,65,65000,9,48.75
462,Frame29_Cluster14,55,55000,-3,41.25
463,Frame29_Cluster15,13,13000,3,9.75
464,Frame30_Cluster0,856,856000,-24,642.0
465,Frame30_Cluster1,634,634000,9,475.5
466,Frame30_Cluster2,484,484000,-27,363.0
467,Frame30_Cluster3,326,326000,36,244.5
468,Frame30_Cluster4,265,265000,12,198.75
469,Frame30_Cluster5,249,249000,6,186.75
470,Frame30_Cluster6,233,233000,-30,174.75
471,Frame30_Cluster7,214,214000,15,160.5
472,Frame30_Cluster8,159,159000,12,119.25
473,Frame30_Cluster9,105,105000,0,78.75
474,Frame30_Cluster10,79,79000,-15,59.25
475,Frame30_Cluster11,75,75000,-6,56.25
476,Frame30_Cluster12,69,69000,9,51.75
477,Frame30_Cluster13,65,65000,9,48.75
478,Frame30_Cluster14,55,55000,-3,41.25
479,Frame30_Cluster15,13,13000,3,9.75
480,Frame31_Cluster0,856,856000,-24,642.0
481,Frame31_Cluster1,634,634000,9,475.5
482,Frame31_Cluster2,484,484000,-27,363.0
483,Frame31_Cluster3,326,326000,36,244.5
484,Frame31_Cluster4,265,265000,12,198.75
485,Frame31_Cluster5,249,249000,6,186.75
486,Frame31_Cluster6,233,233000,-30,174.75
487,Frame31_Cluster7,214,214000,15,160.5
488,Frame31_Cluster8,159,159000,12,119.25
489,Frame31_Cluster9,105,105000,0,78.75
490,Frame31_Cluster10,79,79000,-15,59.25
491,Frame31_Cluster11,75,75000,-6,56.25
492,Frame31_Cluster12,69,69000,9,51.75
493,Frame31_Cluster13,65,65000,9,48.75
494,Frame31_Cluster14,55,55000,-3,41.25
495,Frame31_Cluster15,13,13000,3,9.75
496,Frame32_Cluster0,856,856000,-24,642.0
497,Frame32_Cluster1,634,634000,9,475.5
498,Frame32_Cluster2,484,484000,-27,363.0
499,Frame32_Cluster3,326,326000,36,244.5
500,Frame32_Cluster4,265,265000,12,198.75
501,Frame32_Cluster5,249,249000,6,186.75
502,Frame32_Cluster6,233,233000,-30,174.75
503,Frame32_Cluster7,214,214000,15,160.5
504,Frame32_Cluster8,159,159000,12,119.25
505,Frame32_Cluster9,105,105000,0,78.75
506,Frame32_Cluster10,79,79000,-15,59.25
507,Frame32_Cluster11,75,75000,-6,56.25
508,Frame32_Cluster12,69,69000,9,51.75
509,Frame32_Cluster13,65,65000,9,48.75
510,Frame32_Cluster14,55,55000,-3,41.25
511,Frame32_Cluster15,13,13000,3,9.75
512,Frame33_Cluster0,856,856000,-24,642.0
513,Frame33_Cluster1,634,634000,9,475.5
514,Frame33_Cluster2,484,484000,-27,363.0
515,Frame33_Cluster3,326,326000,36,244.5
516,Frame33_Cluster4,265,265000,12,198.75
517,Frame33_Cluster5,249,249000,6,186.75
518,Frame33_Cluster6,233,233000,-30,174.75
519,Frame33_Cluster7,214,214000,15,160.5
520,Frame33_Cluster8,159,159000,12,119.25
521,Frame33_Cluster9,105,105000,0,78.75
522,Frame33_Cluster10,79,79000,-15,59.25
523,Frame33_Cluster11,75,75000,-6,56.25
524,Frame33_Cluster12,69,69000,9,51.75
525,Frame33_Cluster13,65,65000,9,48.75
526,Frame33_Cluster14,55,55000,-3,41.25
527,Frame33_Cluster15,13,13000,3,9.75
528,Frame34_Cluster0,856,856000,-24,642.0
529,Frame34_Cluster1,634,634000,9,475.5
530,Frame34_Cluster2,484,484000,-27,363.0
531,Frame34_Cluster3,326,326000,36,244.5
532,Frame34_Cluster4,265,265000,12,198.75
533,Frame34_Cluster5,249,249000,6,186.75
534,Frame34_Cluster6,233,233000,-30,174.75
535,Frame34_Cluster7,214,214000,15,160.5
536,Frame34_Cluster8,159,159000,12,119.25
537,Frame34_Cluster9,105,105000,0,78.75
538,Frame34_Cluster10,79,79000,-15,59.25
539,Frame34_Cluster11,75,75000,-6,56.25
540,Frame34_Cluster12,69,69000,9,51.75
541,Frame34_Cluster13,65,65000,9,48.75
542,Frame34_Cluster14,55,55000,-3,41.25
543,Frame34_Cluster15,13,13000,3,9.75
544,Frame35_Cluster0,856,856000,-24,642.0
545,Frame35_Cluster1,634,634000,9,475.5
546,Frame35_Cluster2,484,484000,-27,363.0
547,Frame35_Cluster3,326,326000,36,244.5
548,Frame35_Cluster4,265,265000,12,198.75
549,Frame35_Cluster5,249,249000,6,186.75
550,Frame35_Cluster6,233,233000,-30,174.75
551,Frame35_Cluster7,214,214000,15,160.5
552,Frame35_Cluster8,159,159000,12,119.25
553,Frame35_Cluster9,105,105000,0,78.75
554,Frame35_Cluster10,79,79000,-15,59.25
555,Frame35_Cluster11,75,75000,-6,56.25
556,Frame35_Cluster12,69,69000,9,51.75
557,Frame35_Cluster13,65,65000,9,48.75
558,Frame35_Cluster14,55,55000,-3,41.25
559,Frame35_Cluster15,13,13000,3,9.75
560,Frame36_Cluster0,856,856000,-24,642.0
561,Frame36_Cluster1,634,634000,9,475.5
562,Frame36_Cluster2,484,484000,-27,363.0
563,Frame36_Cluster3,326,326000,36,244.5
564,Frame36_Cluster4,265,265000,12,198.75
565,Frame36_Cluster5,249,249000,6,186.75
566,Frame36_Cluster6,233,233000,-30,174.75
567,Frame36_Cluster7,214,214000,15,160.5
568,Frame36_Cluster8,159,159000,12,119.25
569,Frame36_Cluster9,105,105000,0,78.75
570,Frame36_Cluster10,79,79000,-15,59.25
571,Frame36_Cluster11,75,75000,-6,56.25
572,Frame36_Cluster12,69,69000,9,51.75
573,Frame36_Cluster13,65,65000,9,48.75
574,Frame36_Cluster14,55,55000,-3,41.25
575,Frame36_Cluster15,13,13000,3,9.75
576,Frame37_Cluster0,856,856000,-24,642.0
577,Frame37_Cluster1,634,634000,9,475.5
578,Frame37_Cluster2,484,484000,-27,363.0
579,Frame37_Cluster3,326,326000,36,244.5
580,Frame37_Cluster4,265,265000,12,198.75
581,Frame37_Cluster5,249,249000,6,186.75
582,Frame37_Cluster6,233,233000,-30,174.75
583,Frame37_Cluster7,214,214000,15,160.5
584,Frame37_Cluster8,159,159000,12,119.25
585,Frame37_Cluster9,105,105000,0,78.75
586,Frame37_Cluster10,79,79000,-15,59.25
587,Frame37_Cluster11,75,75000,-6,56.25
588,Frame37_Cluster12,69,69000,9,51.75
589,Frame37_Cluster13,65,65000,9,48.75
590,Frame37_Cluster14,55,55000,-3,41.25
591,Frame37_Cluster15,13,13000,3,9.75
592,Frame38_Cluster0,856,856000,-24,642.0
593,Frame38_Cluster1,634,634000,9,475.5
594,Frame38_Cluster2,484,484000,-27,363.0
595,Frame38_Cluster3,326,326000,36,244.5
596,Frame38_Cluster4,265,265000,12,198.75
597,Frame38_Cluster5,249,249000,6,186.75
598,Frame38_Cluster6,233,233000,-30,174.75
599,Frame38_Cluster7,214,214000,15,160.5
600,Frame38_Cluster8,159,159000,12,119.25
601,Frame38_Cluster9,105,105000,0,78.75
602,Frame38_Cluster10,79,79000,-15,59.25
603,Frame38_Cluster11,75,75000,-6,56.25
604,Frame38_Cluster12,69,69000,9,51.75
605,Frame38_Cluster13,65,65000,9,48.75
606,Frame38_Cluster14,55,55000,-3,41.25
607,Frame38_Cluster15,13,13000,3,9.75
608,Frame39_Cluster0,856,856000,-24,642.0
609,Frame39_Cluster1,634,634000,9,475.5
610,Frame39_Cluster2,484,484000,-27,363.0
611,Frame39_Cluster3,326,326000,36,244.5
612,Frame39_Cluster4,265,265000,12,198.75
613,Frame39_Cluster5,249,249000,6,186.75
614,Frame39_Cluster6,233,233000,-30,174.75
615,Frame39_Cluster7,214,214000,15,160.5
616,Frame39_Cluster8,159,159000,12,119.25
617,Frame39_Cluster9,105,105000,0,78.75
618,Frame39_Cluster10,79,79000,-15,59.25
619,Frame39_Cluster11,75,75000,-6,56.25
620,Frame39_Cluster12,69,69000,9,51.75
621,Frame39_Cluster13,65,65000,9,48.75
622,Frame39_Cluster14,55,55000,-3,41.25
623,Frame39_Cluster15,13,13000,3,9.75
624,Frame40_Cluster0,856,856000,-24,642.0
625,Frame40_Cluster1,634,634000,9,475.5
626,Frame40_Cluster2,484,484000,-27,363.0
627,Frame40_Cluster3,326,326000,36,244.5
628,Frame40_Cluster4,265,265000,12,198.75
629,Frame40_Cluster5,249,249000,6,186.75
630,Frame40_Cluster6,233,233000,-30,174.75
631,Frame40_Cluster7,214,214000,15,160.5
632,Frame40_Cluster8,159,159000,12,119.25
633,Frame40_Cluster9,105,105000,0,78.75
634,Frame40_Cluster10,79,79000,-15,59.25
635,Frame40_Cluster11,75,75000,-6,56.25
636,Frame40_Cluster12,69,69000,9,51.75
637,Frame40_Cluster13,65,65000,9,48.75
638,Frame40_Cluster14,55,55000,-3,41.25
639,Frame40_Cluster15,13,13000,3,9.75
640,Frame41_Cluster0,856,856000,-24,642.0
641,Frame41_Cluster1,634,634000,9,475.5
642,Frame41_Cluster2,484,484000,-27,363.0
643,Frame41_Cluster3,326,326000,36,244.5
644,Frame41_Cluster4,265,265000,12,198.75
645,Frame41_Cluster5,249,249000,6,186.75
646,Frame41_Cluster6,233,233000,-30,174.75
647,Frame41_Cluster7,214,214000,15,160.5
648,Frame41_Cluster8,159,159000,12,119.25
649,Frame41_Cluster9,105,105000,0,78.75
650,Frame41_Cluster10,79,79000,-15,59.25
651,Frame41_Cluster11,75,75000,-6,56.25
652,Frame41_Cluster12,69,69000,9,51.75
653,Frame41_Cluster13,65,65000,9,48.75
654,Frame41_Cluster14,55,55000,-3,41.25
655,Frame41_Cluster15,13,13000,3,9.75
656,Frame42_Cluster0,856,856000,-24,642.0
657,Frame42_Cluster1,634,634000,9,475.5
658,Frame42_Cluster2,484,484000,-27,363.0
659,Frame42_Cluster3,326,326000,36,244.5
660,Frame42_Cluster4,265,265000,12,198.75
661,Frame42_Cluster5,249,249000,6,186.75
662,Frame42_Cluster6,233,233000,-30,174.75
663,Frame42_Cluster7,214,214000,15,160.5
664,Frame42_Cluster8,159,159000,12,119.25
665,Frame42_Cluster9,105,105000,0,78.75
666,Frame42_Cluster10,79,79000,-15,59.25
667,Frame42_Cluster11,75,75000,-6,56.25
668,Frame42_Cluster12,69,69000,9,51.75
669,Frame42_Cluster13,65,65000,9,48.75
670,Frame42_Cluster14,55,55000,-3,41.25
671,Frame42_Cluster15,13,13000,3,9.75
672,Frame43_Cluster0,856,856000,-24,642.0
673,Frame43_Cluster1,634,634000,9,475.5
674,Frame43_Cluster2,484,484000,-27,363.0
675,Frame43_Cluster3,326,326000,36,244.5
676,Frame43_Cluster4,265,265000,12,198.75
677,Frame43_Cluster5,249,249000,6,186.75
678,Frame43_Cluster6,233,233000,-30,174.75
679,Frame43_Cluster7,214,214000,15,160.5
680,Frame43_Cluster8,159,159000,12,119.25
681,Frame43_Cluster9,105,105000,0,78.75
682,Frame43_Cluster10,79,79000,-15,59.25
683,Frame43_Cluster11,75,75000,-6,56.25
684,Frame43_Cluster12,69,69000,9,51.75
685,Frame43_Cluster13,65,65000,9,48.75
686,Frame43_Cluster14,55,55000,-3,41.25
687,Frame43_Cluster15,13,13000,3,9.75
688,Frame44_Cluster0,856,856000,-24,642.0
689,Frame44_Cluster1,634,634000,9,475.5
690,Frame44_Cluster2,484,484000,-27,363.0
