Time [ps],MSD Values,Log Time,Log MSD 
0.0,0.0,-inf,-inf
0.0009999999310821295,8.323809743160382e-05,6.907755278982137,-9.393805503845215
0.001999999978579581,0.00019643123960122466,7.600902459542082,-8.535198211669922
0.003000000026077032,0.000291487667709589,8.006367567650246,-8.140512466430664
0.003999999957159162,0.00034890248207375407,8.294049640102028,-7.960718154907227
0.005000000004656613,0.00039557262789458036,8.517193191416238,-7.83517599105835
0.005999999935738742,0.00045630845124833286,8.699514748210191,-7.6923418045043945
0.006999999983236194,0.0005389806465245783,8.85366542803745,-7.5258307456970215
0.008000000030733645,0.0005803853855468333,8.987196820661973,-7.451818466186523
0.008999999961815774,0.0006711114547215402,9.104979856318357,-7.306575298309326
0.010000000009313226,0.0007425672374665737,9.210340371976184,-7.205397129058838
0.010999999940395355,0.000797107582911849,9.305650551780507,-7.134521007537842
0.011999999987892807,0.0009303831611759961,9.392661928770137,-6.97991418838501
0.013000000035390258,0.0009918283903971314,9.472704636443673,-6.915960311889648
0.013999999966472387,0.0010703298030421138,9.546812608597396,-6.839788436889648
0.015000000013969839,0.0010772310197353363,9.615805480084347,-6.833361625671387
0.015999999945051968,0.0011164071038365364,9.680344001221918,-6.797639846801758
0.01699999999254942,0.0011720862239599228,9.740968623038354,-6.748970031738281
0.01800000004004687,0.0012571432162076235,9.798127036878302,-6.678913593292236
0.018999999971129,0.001294553279876709,9.852194258148577,-6.649589538574219
0.02000000001862645,0.001256058574654162,9.903487552536127,-6.679776668548584
0.02099999994970858,0.001290297252126038,9.95227771670556,-6.6528825759887695
0.021999999997206032,0.0013878453755751252,9.998797732340453,-6.580002784729004
0.022999999928288162,0.0015175399603322148,10.043249494911286,-6.490664482116699
0.023999999975785613,0.0016044422518461943,10.085809109330082,-6.43497896194458
0.025000000023283064,0.0016908093821257353,10.126631103850338,-6.382547855377197
0.025999999954365194,0.0017416145419701934,10.165851817003619,-6.352942943572998
0.027000000001862645,0.001766075612977147,10.203592144986466,-6.338995456695557
0.027999999932944775,0.001790701411664486,10.239959789157341,-6.325148105621338
0.028999999980442226,0.0018366844160482287,10.275051108968611,-6.299793243408203
0.030000000027939677,0.0019148938590660691,10.308952660644293,-6.258092880249023
0.030999999959021807,0.0020072159823030233,10.341742483467284,-6.2110066413879395
0.03200000000651926,0.002021336229518056,10.373491181781864,-6.203996658325195
0.03299999993760139,0.0020643032621592283,10.404262840448617,-6.182962417602539
0.03399999998509884,0.002138525014743209,10.4341158035983,-6.14763879776001
0.03500000003259629,0.002152401488274336,10.46310334047155,-6.141170978546143
0.03599999996367842,0.002163154538720846,10.491274217438248,-6.136187553405762
0.03700000001117587,0.0022145933471620083,10.51867319162636,-6.112686634063721
0.037999999942258,0.0023450793232768774,10.545341438708522,-6.055436134338379
0.03899999998975545,0.002521882066503167,10.571316925111784,-5.982749938964844
0.0400000000372529,0.0025570248253643513,10.596634733096073,-5.9689106941223145
0.04099999996833503,0.0026374906301498413,10.621327345686446,-5.93792724609375
0.042000000015832484,0.0026528227608650923,10.645424897265505,-5.932130813598633
0.04299999994691461,0.002747992053627968,10.668955394675699,-5.896884918212891
0.043999999994412065,0.0028751904610544443,10.691944912900398,-5.8516364097595215
0.045000000041909516,0.003020924050360918,10.714417768752456,-5.802192687988281
0.045999999972991645,0.003130431519821286,10.736396675471232,-5.766584396362305
0.0470000000204891,0.0032429948914796114,10.757902880692196,-5.731257915496826
0.047999999951571226,0.0032526873983442783,10.778956289890028,-5.728273868560791
0.04899999999906868,0.003425989067181945,10.799575577092764,-5.676364898681641
0.04999999993015081,0.00344170187599957,10.819778284410283,-5.671789169311523
0.05099999997764826,0.0034610312432050705,10.839580911706463,-5.666188716888428
0.05200000002514571,0.00354861281812191,10.858998997563564,-5.641198635101318
0.05299999995622784,0.0036314707249403,10.87804719253426,-5.618117332458496
0.05400000000372529,0.0036562758032232523,10.896739325546411,-5.611310005187988
0.05499999993480742,0.003779430640861392,10.915088464214607,-5.578181743621826
0.05599999998230487,0.003900188487023115,10.933106969717286,-5.5467305183410645
0.05700000002980232,0.0039904434233903885,10.950806546816688,-5.523852825164795
0.05799999996088445,0.004126179963350296,10.968198289528557,-5.490403175354004
0.0590000000083819,0.004217521287500858,10.985292722887856,-5.468507766723633
0.05999999993946403,0.004277594853192568,11.002099841204238,-5.45436429977417
0.060999999986961484,0.004331997595727444,11.018629143155449,-5.4417266845703125
0.062000000034458935,0.004436028189957142,11.03488966402723,-5.417995929718018
0.06299999996554106,0.004577114246785641,11.05089000537367,-5.3866868019104
0.06400000001303852,0.004665155429393053,11.06663836234181,-5.367634296417236
0.06499999994412065,0.0047340854071080685,11.082142548877775,-5.352966785430908
0.0659999999916181,0.004848618991672993,11.097410021008562,-5.329061508178711
0.06700000003911555,0.004816475324332714,11.112447898373103,-5.335712909698486
0.06799999997019768,0.004897624254226685,11.127262984158243,-5.319005012512207
0.06900000001769513,0.004978902172297239,11.141861783579396,-5.30254602432251
0.06999999994877726,0.00501430407166481,11.156250521031495,-5.2954607009887695
0.07099999999627471,0.005266603082418442,11.170435156023453,-5.2463698387146
0.07200000004377216,0.00547905545681715,11.184421397998193,-5.206822395324707
0.07299999997485429,0.005651065614074469,11.198214720130528,-5.175910949707031
0.07400000002235174,0.005706307012587786,11.211820372186306,-5.1661834716796875
0.07499999995343387,0.005832785274833441,11.225243392518447,-5.144260406494141
0.07600000000093132,0.005977552384138107,11.238488619268468,-5.119744300842285
0.07699999993201345,0.005960783921182156,11.251560700835821,-5.12255334854126
