Time [ps],Kinetic Temperature [kJ/mol],Pressure
726600.001,1.0202726316658182,0.0011037394117863763
726600.002,0.9752928987523198,0.0010483301543111577
726600.003,1.0105282557501267,0.0011003768859809168
726600.0040000001,0.9822883324028928,0.001069714354410142
726600.005,1.0047649099600857,0.0011306754458918302
726600.006,1.0058902157107275,0.0012224451692743523
726600.007,1.0009303853859626,0.0011817908221368465
726600.008,1.0112550475514164,0.0011142829535803448
726600.0090000001,1.022673903483953,0.0011367794342155334
726600.01,1.0081035147953834,0.0010803106042485814
726600.011,0.9897312356289976,0.0010364194388266276
726600.012,0.9774827360607358,0.0009525551213680953
726600.013,0.9940805138850274,0.0010012092804472907
726600.0140000001,0.9931563543745738,0.0010245102144277407
726600.015,1.0000696358017558,0.0010001640471728117
726600.0160000001,1.0050111490856533,0.0010038404829743085
726600.017,0.9892597415123809,0.0009650669163320365
726600.018,1.0300085545611997,0.001061614639141012
726600.0190000001,1.0117813897982366,0.0010528668405090438
726600.02,0.9953343347869733,0.0010095141323881375
726600.0210000001,0.9858684524756101,0.0010196200438782545
726600.022,1.0026748465878574,0.0010600682537315106
726600.023,0.9841226610554924,0.0010376714148811346
726600.0240000001,1.0023390403913073,0.0010973721699643144
726600.025,1.0074242804900315,0.0011621586406387711
726600.0260000001,1.0106504811718717,0.001162010790461526
726600.027,0.9941266270726798,0.0011184058734578302
726600.028,1.0002423117608235,0.0011728647606961407
726600.029,1.003895331968205,0.0011623847125145639
726600.03,1.0084232310095436,0.0011868992427035412
726600.0310000001,1.0192655089769462,0.0012700169773596584
726600.032,1.0018058778547008,0.001220942336301445
726600.033,0.9850607124378641,0.001243203994713218
726600.034,1.0110653989549439,0.0012268134787829612
726600.035,0.9887315772177654,0.0011742617651239714
726600.0360000001,1.0029515330986005,0.0011803500079921707
726600.037,0.9814332180153458,0.0011009181634630326
726600.0380000001,0.9926669773204865,0.0010923570552656664
726600.039,0.9880726935615064,0.0010882320212302463
726600.04,1.0123204137754496,0.001134361147363462
726600.0410000001,1.0031392922564637,0.001105579790544051
726600.042,1.0125626142275448,0.0011057106578173277
726600.0430000001,0.9899876027311169,0.0010444556855324233
726600.044,1.0078075793413206,0.001072357400836306
726600.045,1.0146437195284692,0.0011056637401136388
726600.0460000001,1.0050746176945566,0.0010998302936905434
726600.047,0.9995197772130826,0.001049532370795442
726600.0480000001,0.9901796362781579,0.0010597950937331054
726600.049,1.0141381246887957,0.001109325616568063
726600.05,0.9839009042282398,0.0010580717837282132
726600.051,0.993664960416636,0.0011017796250513314
726600.052,1.005650536091987,0.001099301570850281
726600.0530000001,0.9936220460168573,0.0010921865025416496
726600.054,0.9830683215923622,0.001078133158567327
726600.055,1.0186127482459362,0.0011353818830804631
726600.056,1.011283966463454,0.001131489784494213
726600.057,1.0173194929577276,0.0011531452710366282
726600.0580000001,0.9964667930145531,0.0010908572089719886
726600.059,0.9941053719372398,0.0011111947010694412
726600.06,0.9975786259972967,0.001073011010705976
726600.061,0.999929320339179,0.0010749221867422543
726600.062,0.9950548349339283,0.0010407616925576795
726600.0630000001,1.0062959596639391,0.0010569180728007396
726600.064,0.9893938711240958,0.0010504647112345937
726600.0650000001,0.9766341629401483,0.0010449841973766126
726600.066,1.01315195504523,0.001109184762020619
726600.067,1.0129317730047787,0.001077743809736907
726600.0680000001,0.9970134816495931,0.001028450197738086
726600.069,0.9733584145982658,0.0009756607200537122
726600.0700000001,1.0030132181933018,0.001017340534917906
726600.071,0.9956911969449719,0.0009701786808279331
726600.072,1.0006251055785007,0.0009663271329804092
726600.0730000001,1.008825029690653,0.0010414091252631177
726600.074,0.9925771605238194,0.001042418463009435
726600.0750000001,0.9979770599469123,0.0010945814917416078
726600.076,1.0059585394448034,0.0011247238867345283
726600.077,0.9902914792595409,0.0011853471752149387
726600.078,0.9955335913759555,0.0011575973631293968
726600.079,1.0004484813067944,0.001147563739320773
726600.0800000001,1.0050020498656564,0.0011773393823874844
726600.081,1.0202637837811743,0.0011922198919137
726600.082,1.002083524222292,0.0011565608080499118
726600.083,1.01265607352706,0.0011791180817753535
726600.084,0.998671464716891,0.0011711333287772235
726600.0850000001,1.0130159449367244,0.001161770684691208
726600.086,1.020832862432305,0.0011540395573321491
726600.087,1.0041002494113007,0.001101755661900917
726600.088,1.0269142587915447,0.0012016226315754819
726600.089,1.0021893386483471,0.0010706334477700483
726600.0900000001,0.9907076695508121,0.0010684300721033166
726600.091,1.0038262406345138,0.001121762773845916
726600.0920000001,0.9966106001525763,0.0011075443573978837
726600.093,1.0139139561556962,0.0011342485856420653
726600.094,0.9927383442907836,0.0011890605223272325
726600.0950000001,1.0026356027179548,0.0011709823747443995
726600.096,0.9790359772808718,0.0011338454666807013
726600.0970000001,1.0149401041452297,0.0011948196138829603
726600.098,1.0209410502342233,0.0011927394285238678
726600.099,1.0035143083835945,0.0011295049535180047
726600.1,0.9882254473149005,0.0011473391589059802
726600.2000000001,0.9994723611874288,0.001156500110279325
726600.3,1.019225998687826,0.001006841341393076
726600.4,1.0012668711786388,0.001075232547502281
726600.5,1.0093861180810912,0.0009829194798214955
726600.6,0.9867832379099327,0.0008623747548384765
726600.7000000001,1.0001960752064605,0.0008058082719626797
726600.8,0.9962718521195912,0.0009244827535146227
726600.9,0.9981524681089742,0.0009412115463962566
726601.0,0.9948521965734558,0.0010735085956615593
726601.1,0.9894263040216537,0.0010269181555728247
726601.2000000001,0.9861657033894236,0.0008604594410100935
726601.3,0.9912705228348405,0.0010102033449462641
726601.4,1.0061658556561537,0.0012838353048505431
726601.5,1.002404334810574,0.0010369825065448955
726601.6,0.9891146112255629,0.0010209887049847145
726601.7000000001,0.9950250706255994,0.0007220874931156697
726601.8,0.994681699976535,0.0007386135838887675
726601.9,0.9724347772444998,0.0008740162750712831
726602.0,0.9836742288126487,0.0009636265656305911
726602.1,1.0087916756607072,0.0009867799007467776
726602.2000000001,0.9659654123651119,0.0010334839166551042
726602.3,1.010142779556823,0.0013218418797769497
726602.4,1.0142095808613563,0.001193871830618449
726602.5,1.00216167664733,0.0011577825179180023
726602.6,1.002041385320147,0.0010882751580969655
726602.7000000001,1.002229518173227,0.0010838798277839384
726602.8,0.9938854327587506,0.0009674100280154162
726602.9,1.016644444741862,0.000788862060241092
726603.0,0.9972323598063688,0.0007224207860472096
726603.1,1.0110822352043092,0.0009618963235476415
726603.2000000001,1.007195083708732,0.0010927500582685417
726603.3,1.0144903792865152,0.0009527061691690699
726603.4,1.0001423588868268,0.0011095815984913946
726603.5,0.9918890996157619,0.0010704203013409824
726603.6,1.0149556272664135,0.0009032248726035738
726603.7000000001,0.9874166953498406,0.0009293109900294558
726603.8,0.9949276141491343,0.0008622020994388355
726603.9,0.9767086786099815,0.0008506901563456959
726604.0,1.0112815822032617,0.0009074531634405012
