Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
974000.0,-23928.211799393266,6378.827937003186,-17549.38386239008
974100.0,-23936.269527698954,6454.2390931070095,-17482.030434591943
974200.0,-23701.198428380154,6384.10247192254,-17317.095956457615
974300.0,-23934.495668743657,6360.904463788319,-17573.591204955337
974400.0,-23982.49108016348,6273.113688277121,-17709.37739188636
974500.0,-23987.448108441527,6497.620774454139,-17489.82733398739
974600.0,-23858.353142499098,6494.925580404193,-17363.427562094905
974700.0,-23920.885889363613,6405.29969335256,-17515.586196011052
974800.0,-23988.23564907361,6488.192256786208,-17500.0433922874
974900.0,-23690.65689384652,6418.984193887205,-17271.672699959316
975000.0,-23761.79115752111,6329.157799552377,-17432.633357968734
975100.0,-23873.052373176906,6306.016673151691,-17567.035700025215
975200.0,-23870.733984492424,6360.394067951901,-17510.339916540524
975300.0,-23842.808670161605,6482.731390238279,-17360.077279923324
975400.0,-23795.19650438623,6436.177442616108,-17359.019061770123
975500.0,-23997.57439294387,6442.476901404358,-17555.097491539513
975600.0,-24040.500255695806,6402.645435355172,-17637.854820340635
975700.0,-23848.475836418504,6340.081464547,-17508.3943718715
975800.0,-23783.536052291838,6335.6542420497335,-17447.881810242106
975900.0,-23865.11399713158,6547.328721268876,-17317.785275862705
976000.0,-24043.907485693508,6351.7122023761585,-17692.19528331735
976100.0,-23865.315555518107,6461.956575873229,-17403.35897964488
976200.0,-23891.965972252612,6517.290717414435,-17374.675254838177
976300.0,-23799.28038234893,6381.9144473182805,-17417.365935030648
976400.0,-23784.461198424797,6367.7817712009055,-17416.67942722389
976500.0,-23836.57041038585,6452.002717367406,-17384.567693018445
976600.0,-23889.075614943795,6510.785054127717,-17378.29056081608
976700.0,-23893.712729582006,6597.018947214194,-17296.693782367813
976800.0,-23964.34836292672,6381.264558648328,-17583.083804278394
976900.0,-23785.901229653286,6306.26198403647,-17479.639245616818
977000.0,-23837.151114948625,6334.06430350943,-17503.086811439196
977100.0,-24048.253686973396,6428.695716417292,-17619.557970556103
977200.0,-24104.107515548763,6337.128654593431,-17766.978860955332
977300.0,-24076.238956629728,6449.680447998682,-17626.558508631046
977400.0,-24034.690363061905,6551.781551938457,-17482.90881112345
977500.0,-23979.565208701068,6330.328970391951,-17649.236238309117
977600.0,-24097.262210435765,6207.4795861333505,-17889.782624302414
977700.0,-24096.637414365123,6276.8904361185605,-17819.746978246563
977800.0,-23970.98162419611,6363.532643365391,-17607.44898083072
977900.0,-24112.722191038127,6397.127588586938,-17715.594602451187
978000.0,-23867.469342316654,6433.634803513876,-17433.834538802777
978100.0,-24148.02373126254,6446.1329157349,-17701.89081552764
978200.0,-23999.71634260576,6354.529775556803,-17645.186567048957
978300.0,-23938.004445766383,6510.661776481646,-17427.342669284735
978400.0,-23980.837690143308,6499.494904050692,-17481.342786092617
978500.0,-23972.991221925036,6455.325170247215,-17517.66605167782
